Unnamed: 0,id,rank,last_name,first_name,points,year,country,height,weight,age,career_len,event_count,avg_points,t-1,t-2,t-3,t-4,t-5,t-6,t-7
6555,1213,39,Iovane,Luisa,36.0,2003,ITA,165.0,49.0,43.0,12,3,12.0,14.0,8.0,6.0,22.25,23.2,34.0,40.0
7031,5558,40,Muñoz,Eva Elez,36.0,2003,ESP,,,,1,2,18.0,3.5,,,,,,
4499,3673,41,Harrington,Emily,34.0,2003,USA,,,17.0,0,1,34.0,,,,,,,
6539,3145,43,Mathieu,Laure,34.0,2003,FRA,,,19.0,0,4,8.5,,,,,,,
7033,3136,44,Knabl,Sabine,33.0,2003,AUT,,,18.0,1,6,5.5,3.0,,,,,,
6499,6364,45,Elez,Eva,32.0,2003,ESP,,,,0,2,16.0,,,,,,,
6835,1285,46,Zeilemaker,Monica,31.0,2003,NED,,,30.0,1,4,7.75,1.6,,,,,,
7035,3276,47,Rymcha,Natalia,28.0,2003,RUS,,,19.0,1,1,28.0,12.0,,,,,,
4641,3315,48,Balakireva,Alexandra,26.0,2003,RUS,,,18.0,1,1,26.0,20.0,,,,,,
6178,1203,49,Benetti,Lisa,26.0,2003,ITA,,,32.0,6,2,13.0,9.5,19.5,2.5,16.0,,,
6613,3168,50,CRUZ MONTALBAN,Esther,26.0,2003,ESP,,,27.0,3,1,26.0,3.0,,,,,,
5511,1275,53,Son,Mélanie,22.0,2003,FRA,173.0,65.0,22.0,0,1,22.0,,,,,,,
6100,1145,51,Liu,Hiu Ying,22.0,2003,HKG,,,31.0,2,1,22.0,11.0,7.0,,,,,
7037,1378,52,Ruyga,Tatiana,22.0,2003,RUS,,,25.0,9,1,22.0,18.0,24.0,8.0,,,,
6674,3070,54,Martin Sancho,Berta,20.0,2003,ESP,,,26.0,0,1,20.0,,,,,,,
5763,3277,55,Korolkova,Ekaterina,18.0,2003,RUS,,,18.0,1,1,18.0,10.0,,,,,,
6270,2712,56,Saulevich,Olesya,16.0,2003,RUS,,,,2,1,16.0,2.0,31.0,,,,,
6506,4937,57,Huang,Bai-Le,15.0,2003,TPE,,,32.0,3,6,2.5,16.0,14.0,2.0,,,,
7041,1270,58,Ryzhkova,Margarita,14.0,2003,RUS,169.0,45.0,22.0,0,1,14.0,,,,,,,
7043,5937,59,Flores,Elaina Kristine Ap,12.0,2003,PHI,161.0,48.0,19.0,0,1,12.0,,,,,,,
3414,2821,61,Bacher,Sabine,11.0,2003,AUT,,,19.0,1,3,3.6666666666666665,1.3333333333333333,,,,,,
5521,5335,63,Lipenska,Helena,11.0,2003,CZE,,,26.0,0,3,3.6666666666666665,,,,,,,
5541,2806,62,Lagoffun,Sarah,11.0,2003,FRA,,,11.0,0,3,3.6666666666666665,,,,,,,
4836,4962,65,Li,Chunhua,10.0,2003,CHN,,,19.0,2,3,3.3333333333333335,14.0,3.0,,,,,
6295,2742,64,Cintalova,Katarina,10.0,2003,SVK,,,20.0,0,1,10.0,,,,,,,
7044,5898,66,Ribnikar,Masa,10.0,2003,SLO,,,17.0,0,1,10.0,,,,,,,
7045,4951,67,Yuniar,Yuyun,10.0,2003,INA,,,,2,1,10.0,7.0,2.0,,,,,
7048,3403,68,Käyhkö,Janina,9.0,2003,FIN,,,20.0,0,1,9.0,,,,,,,
7049,6227,69,Lopez Rivera,Eva,9.0,2003,ESP,,,,0,1,9.0,,,,,,,
7050,5413,70,Zhang,Qing,9.0,2003,CHN,,,,0,1,9.0,,,,,,,
7051,3586,71,Didillion,Aurelie,8.0,2003,FRA,,,,0,1,8.0,,,,,,,
7053,4950,72,Hendrawati,Agung Ethi,8.0,2003,INA,,,,2,1,8.0,4.0,1.0,,,,,
3374,2736,74,Abramchuk,Yulia,7.0,2003,RUS,,,21.0,1,1,7.0,12.666666666666666,,,,,,
4154,5360,76,Sakakibara,Yuko,7.0,2003,JPN,,,21.0,0,3,2.3333333333333335,,,,,,,
4469,5899,75,Gosar,Asja,7.0,2003,SLO,,,16.0,0,1,7.0,,,,,,,
6111,5754,77,Tan,"Li Ying, Suzanna",7.0,2003,SGP,,,25.0,0,1,7.0,,,,,,,
6256,1202,78,Aguirre,Leire,6.0,2003,ESP,164.0,51.0,29.0,6,1,6.0,26.0,13.0,8.666666666666666,12.5,,,
6833,3486,80,Teso,Emeline,6.0,2003,FRA,,,17.0,0,1,6.0,,,,,,,
7056,3483,79,Santelj,Polona,6.0,2003,SLO,,,18.0,0,1,6.0,,,,,,,
6894,5414,81,Liu,Gui-Ying,5.0,2003,CHN,,,19.0,0,1,5.0,,,,,,,
5754,5631,83,Harnisch,Martina,4.0,2003,AUT,,,16.0,0,1,4.0,,,,,,,
6147,6399,87,Robles,Kristine Marie,4.0,2003,PHI,,,,0,1,4.0,,,,,,,
7057,1059,85,Mathieu,Claire,4.0,2003,FRA,,,,1,2,2.0,5.0,,,,,,
7061,4954,86,Neliwati,Evi,4.0,2003,INA,155.0,54.0,27.0,0,1,4.0,,,,,,,
5775,3138,89,Moosburger,Miriam,3.0,2003,AUT,,,19.0,1,1,3.0,14.0,,,,,,
6812,5712,88,Hernandez,Raquel,3.0,2003,ESP,,,,0,1,3.0,,,,,,,
5744,1327,92,Kimura,Rie,2.0,2003,JPN,,,35.0,3,2,1.0,28.2,23.75,11.5,,,,
6153,1143,91,Kim,Hyun-Jung,2.0,2003,KOR,160.0,46.0,35.0,6,1,2.0,10.0,16.5,18.666666666666668,4.0,5.0,,
7062,6400,90,Hwang,Mi-Hyung,2.0,2003,KOR,,,,0,1,2.0,,,,,,,
7063,4963,93,Li,Jian-Li,2.0,2003,CHN,,,,0,1,2.0,,,,,,,
5362,6228,94,Rodriguez,Francis,1.0,2003,VEN,,,23.0,0,1,1.0,,,,,,,
4808,1272,1,Sarkany,Muriel,607.0,2002,BEL,154.0,47.0,28.0,9,7,86.71428571428571,88.0,72.2,81.25,85.4,65.5,62.0,36.0
5488,1350,2,Levet,Sandrine,443.0,2002,FRA,,,20.0,3,7,63.285714285714285,74.25,31.2,34.0,,,,
6069,1236,3,Cufar,Martina,402.0,2002,SLO,168.0,51.0,25.0,9,7,57.42857142857143,77.0,65.4,58.25,48.2,34.0,41.0,26.5
4633,2755,4,Gros,Natalija,357.0,2002,SLO,,,18.0,1,6,59.5,44.0,,,,,,
6884,1195,5,Sedlmayer,Katrin,340.0,2002,GER,162.0,56.0,24.0,3,5,68.0,26.0,45.0,11.5,,,,
7010,2805,6,Pouget,Emilie,339.0,2002,FRA,,,19.0,1,7,48.42857142857143,12.0,,,,,,
6783,1084,7,Knorr,Damaris,243.0,2002,GER,,,31.0,3,7,34.714285714285715,33.2,17.6,6.0,,,,
2120,1179,8,Lavarda,Jenny,211.0,2002,ITA,,,18.0,2,7,30.142857142857142,33.2,35.4,,,,,
3166,3482,9,Vidmar,Maja,197.0,2002,SLO,,,17.0,0,4,49.25,,,,,,,
6515,1277,10,Uhden,Marietta,178.0,2002,GER,168.0,54.0,34.0,11,4,44.5,26.75,45.5,32.666666666666664,47.75,37.333333333333336,22.25,23.0
2547,1030,11,Bacher,Barbara,171.0,2002,AUT,159.0,48.0,20.0,3,6,28.5,26.666666666666668,22.0,3.0,,,,
5124,1042,12,schöpf,Bettina,169.0,2002,AUT,160.0,43.0,23.0,6,7,24.142857142857142,45.4,20.2,6.0,19.333333333333332,14.0,,
6128,1393,13,Kryvonis,Olena,165.0,2002,UKR,165.0,52.0,26.0,9,6,27.5,27.25,16.0,21.5,12.0,,,
4248,3137,14,Vidmar,Katja,142.0,2002,SLO,,,18.0,2,5,28.4,10.0,16.0,,,,,
5745,1327,15,Kimura,Rie,141.0,2002,JPN,,,34.0,2,5,28.2,23.75,11.5,,,,,
6086,1063,16,Minoret,Chloé,139.0,2002,FRA,169.0,50.0,25.0,6,4,34.75,29.6,36.6,34.0,8.0,8.0,,
5719,1135,17,Raffetseder,Gerda,136.0,2002,AUT,158.0,51.0,31.0,5,7,19.428571428571427,11.0,3.25,13.666666666666666,18.25,,,
4134,3487,18,Eiter,Angela,130.0,2002,AUT,,,16.0,0,4,32.5,,,,,,,
7214,1066,19,Petrignet,Carole,125.0,2002,FRA,,,,3,6,20.833333333333332,9.0,14.8,3.0,,,,
7218,3870,21,Schultz,Annatina,90.0,2002,SUI,169.0,52.0,25.0,7,4,22.5,45.4,41.2,28.0,29.4,5.666666666666667,,
6801,1162,22,Nilsson,Ingela,84.0,2002,SWE,163.0,50.0,33.0,6,7,12.0,12.2,3.2,2.25,1.3333333333333333,7.0,,
3424,2807,23,Iakovleva,Olga,74.0,2002,RUS,,,19.0,0,3,24.666666666666668,,,,,,,
6557,1213,24,Iovane,Luisa,70.0,2002,ITA,165.0,49.0,42.0,11,5,14.0,8.0,6.0,22.25,23.2,34.0,40.0,19.0
6179,1203,25,Benetti,Lisa,57.0,2002,ITA,,,31.0,5,6,9.5,19.5,2.5,16.0,,,,
7227,1335,26,Bodet,Stéphanie,54.0,2002,FRA,167.0,53.0,26.0,8,2,27.0,70.0,47.333333333333336,59.4,57.0,28.666666666666668,14.0,
6790,1273,27,Go,Mi-Sun,46.0,2002,KOR,160.0,50.0,33.0,6,2,23.0,24.8,40.2,35.25,35.0,24.0,,
3376,2736,28,Abramchuk,Yulia,38.0,2002,RUS,,,20.0,0,3,12.666666666666666,,,,,,,
4482,1015,29,Ostapenko,Olena,38.0,2002,UKR,152.0,49.0,26.0,3,5,7.6,22.333333333333332,12.0,,,,,
7236,3319,30,Lage,Lisa,36.0,2002,USA,,,18.0,2,6,6.0,0.5,2.0,,,,,
7240,3362,31,Nagakai,Hoshiko,34.0,2002,JPN,,,,3,3,11.333333333333334,11.0,6.333333333333333,6.0,,,,
6488,1391,32,Chereshneva,Venera,32.0,2002,RUS,160.0,48.0,37.0,11,2,16.0,51.0,35.5,28.666666666666668,25.5,21.25,16.0,39.8
5711,2745,33,Franko,Lucka,29.0,2002,SLO,,,19.0,1,4,7.25,8.0,,,,,,
6258,1202,34,Aguirre,Leire,26.0,2002,ESP,164.0,51.0,28.0,5,1,26.0,13.0,8.666666666666666,12.5,,,,
5864,1299,35,Perlova,Nataliya,23.0,2002,UKR,165.0,54.0,27.0,9,3,7.666666666666667,14.0,8.0,13.0,1.0,10.0,16.0,
4460,5183,36,Ciavaldini,Caroline,22.0,2002,FRA,,,17.0,0,1,22.0,,,,,,,
6101,1145,37,Liu,Hiu Ying,22.0,2002,HKG,,,30.0,1,2,11.0,7.0,,,,,,
4642,3315,38,Balakireva,Alexandra,20.0,2002,RUS,,,17.0,0,1,20.0,,,,,,,
6106,5751,39,Forestier,Monique,20.0,2002,AUS,,,,0,1,20.0,,,,,,,
7246,1820,40,Seeger,Sarah,19.0,2002,GER,,,21.0,0,2,9.5,,,,,,,
5741,4947,41,Huang,Li-Ping,18.0,2002,CHN,,,23.0,1,1,18.0,6.0,,,,,,
6507,4937,42,Huang,Bai-Le,16.0,2002,TPE,,,31.0,2,1,16.0,14.0,2.0,,,,,
6619,1078,43,Martin,Delphine,16.0,2002,FRA,169.0,56.0,21.0,3,1,16.0,22.0,12.666666666666666,23.0,,,,
4837,4962,44,Li,Chunhua,14.0,2002,CHN,,,18.0,1,1,14.0,3.0,,,,,,
5776,3138,45,Moosburger,Miriam,14.0,2002,AUT,,,18.0,0,1,14.0,,,,,,,
6599,1070,47,Theroux,Corinne,12.0,2002,FRA,,,28.0,2,1,12.0,10.0,,,,,,
7036,3276,46,Rymcha,Natalia,12.0,2002,RUS,,,18.0,0,1,12.0,,,,,,,
5764,3277,49,Korolkova,Ekaterina,10.0,2002,RUS,,,17.0,0,1,10.0,,,,,,,
6154,1143,48,Kim,Hyun-Jung,10.0,2002,KOR,160.0,46.0,34.0,5,1,10.0,16.5,18.666666666666668,4.0,5.0,,,
5336,1224,53,Stendal,Linn Karin,8.0,2002,NOR,,,23.0,1,5,1.6,6.5,,,,,,
6836,1285,54,Zeilemaker,Monica,8.0,2002,NED,,,29.0,0,5,1.6,,,,,,,
7249,1337,50,Choi,Shun-Yuk,8.0,2002,HKG,,,34.0,10,2,4.0,12.0,7.0,,,,,
7254,3546,51,Nagyova,Sylvie,8.0,2002,CZE,,,,2,2,4.0,0.6666666666666666,,,,,,
7256,1296,52,Nesterova,Natalia,8.0,2002,RUS,,,,0,1,8.0,,,,,,,
7032,5558,55,Muñoz,Eva Elez,7.0,2002,ESP,,,,0,2,3.5,,,,,,,
7046,4951,56,Yuniar,Yuyun,7.0,2002,INA,,,,1,1,7.0,2.0,,,,,,
6290,1092,57,Hawke,Emma,6.0,2002,NZL,,,27.0,0,1,6.0,,,,,,,
7034,3136,58,Knabl,Sabine,6.0,2002,AUT,,,17.0,0,2,3.0,,,,,,,
4147,5325,60,Endo,Yuka,5.0,2002,JPN,,,36.0,1,1,5.0,1.5,,,,,,
6142,1205,59,Creamer,Lucy,5.0,2002,GBR,156.0,52.0,31.0,9,1,5.0,7.0,18.0,14.0,,,,
6512,3853,61,Etter,Susanne,5.0,2002,SUI,,,22.0,0,3,1.6666666666666667,,,,,,,
7058,1059,62,Mathieu,Claire,5.0,2002,FRA,,,,0,1,5.0,,,,,,,
3415,2821,63,Bacher,Sabine,4.0,2002,AUT,,,18.0,0,3,1.3333333333333333,,,,,,,
7054,4950,64,Hendrawati,Agung Ethi,4.0,2002,INA,,,,1,1,4.0,1.0,,,,,,
6824,2848,67,Novikova,Natalia,3.0,2002,RUS,,,25.0,3,1,3.0,6.0,29.0,11.5,,,,
7257,5752,65,Chong,Beatrix,3.0,2002,SGP,,,24.0,0,1,3.0,,,,,,,
7258,1144,66,Laszlo,Helene Belle,3.0,2002,NOR,,,,1,2,1.5,5.0,,,,,,
6271,2712,71,Saulevich,Olesya,2.0,2002,RUS,,,,1,1,2.0,31.0,,,,,,
6532,2716,70,Louis,Stéphanie,2.0,2002,SUI,,,21.0,2,1,2.0,6.0,1.5,,,,,
7105,1389,68,Kotasova-Kostruhova,Vera,2.0,2002,CZE,,,,3,1,2.0,25.0,18.666666666666668,13.666666666666666,,,,
7260,4955,69,Lesaca,Lissa,2.0,2002,PHI,,,,0,1,2.0,,,,,,,
7261,5614,72,Takezawa,Hiroe,2.0,2002,JPN,,,,0,2,1.0,,,,,,,
4530,4967,73,Goh,Tan Leng,1.0,2002,SGP,,,26.0,0,1,1.0,,,,,,,
6186,5753,75,Xiang Lin,Soh,1.0,2002,SGP,,,,0,1,1.0,,,,,,,
7262,1216,74,Trnkova,Lenka,1.0,2002,CZE,162.0,49.0,27.0,3,2,0.5,6.5,7.4,1.0,,,,
4809,1272,1,Sarkany,Muriel,440.0,2001,BEL,154.0,47.0,27.0,8,5,88.0,72.2,81.25,85.4,65.5,62.0,36.0,22.0
6070,1236,2,Cufar,Martina,385.0,2001,SLO,168.0,51.0,24.0,8,5,77.0,65.4,58.25,48.2,34.0,41.0,26.5,1.0
5490,1350,3,Levet,Sandrine,297.0,2001,FRA,,,19.0,2,4,74.25,31.2,34.0,,,,,
5125,1042,5,schöpf,Bettina,227.0,2001,AUT,160.0,43.0,22.0,5,5,45.4,20.2,6.0,19.333333333333332,14.0,,,
7219,3870,4,Schultz,Annatina,227.0,2001,SUI,169.0,52.0,24.0,6,5,45.4,41.2,28.0,29.4,5.666666666666667,,,
4634,2755,6,Gros,Natalija,220.0,2001,SLO,,,17.0,0,5,44.0,,,,,,,
2122,1179,8,Lavarda,Jenny,166.0,2001,ITA,,,17.0,1,5,33.2,35.4,,,,,,
6784,1084,7,Knorr,Damaris,166.0,2001,GER,,,30.0,2,5,33.2,17.6,6.0,,,,,
6088,1063,9,Minoret,Chloé,148.0,2001,FRA,169.0,50.0,24.0,5,5,29.6,36.6,34.0,8.0,8.0,,,
7371,1101,10,Ovtchinnikova,Elena,134.0,2001,USA,167.0,50.0,36.0,9,3,44.666666666666664,38.0,44.0,27.0,28.5,41.0,50.0,44.5
6792,1273,12,Go,Mi-Sun,124.0,2001,KOR,160.0,50.0,32.0,5,5,24.8,40.2,35.25,35.0,24.0,,,
6129,1393,13,Kryvonis,Olena,109.0,2001,UKR,165.0,52.0,25.0,8,4,27.25,16.0,21.5,12.0,,,,
6516,1277,14,Uhden,Marietta,107.0,2001,GER,168.0,54.0,33.0,10,4,26.75,45.5,32.666666666666664,47.75,37.333333333333336,22.25,23.0,30.8
5746,1327,15,Kimura,Rie,95.0,2001,JPN,,,33.0,1,4,23.75,11.5,,,,,,
2549,1030,16,Bacher,Barbara,80.0,2001,AUT,159.0,48.0,19.0,2,3,26.666666666666668,22.0,3.0,,,,,
6180,1203,17,Benetti,Lisa,78.0,2001,ITA,,,30.0,4,4,19.5,2.5,16.0,,,,,
3878,3268,18,Shalagina,Olga,70.0,2001,UKR,,,18.0,0,3,23.333333333333332,,,,,,,
4483,1015,19,Ostapenko,Olena,67.0,2001,UKR,152.0,49.0,25.0,2,3,22.333333333333332,12.0,,,,,,
6155,1143,20,Kim,Hyun-Jung,66.0,2001,KOR,160.0,46.0,33.0,4,4,16.5,18.666666666666668,4.0,5.0,,,,
6802,1162,21,Nilsson,Ingela,61.0,2001,SWE,163.0,50.0,32.0,5,5,12.2,3.2,2.25,1.3333333333333333,7.0,,,
5866,1299,22,Perlova,Nataliya,56.0,2001,UKR,165.0,54.0,26.0,8,4,14.0,8.0,13.0,1.0,10.0,16.0,,
6489,1391,23,Chereshneva,Venera,51.0,2001,RUS,160.0,48.0,36.0,10,1,51.0,35.5,28.666666666666668,25.5,21.25,16.0,39.8,
7107,1389,24,Kotasova-Kostruhova,Vera,50.0,2001,CZE,,,,2,2,25.0,18.666666666666668,13.666666666666666,,,,,
5720,1135,25,Raffetseder,Gerda,44.0,2001,AUT,158.0,51.0,30.0,4,4,11.0,3.25,13.666666666666666,18.25,,,,
7215,1066,26,Petrignet,Carole,36.0,2001,FRA,,,,2,4,9.0,14.8,3.0,,,,,
7383,1166,27,Rouiga,Irina,34.0,2001,RUS,,,,6,1,34.0,1.0,10.0,14.0,,,,
6272,2712,28,Saulevich,Olesya,31.0,2001,RUS,,,,0,1,31.0,,,,,,,
7387,1109,29,Tusar,Eva,30.0,2001,SLO,,,,2,4,7.5,19.0,22.0,,,,,
5337,1224,31,Stendal,Linn Karin,26.0,2001,NOR,,,22.0,0,4,6.5,,,,,,,
6885,1195,30,Sedlmayer,Katrin,26.0,2001,GER,162.0,56.0,23.0,2,1,26.0,45.0,11.5,,,,,
7263,1216,32,Trnkova,Lenka,26.0,2001,CZE,162.0,49.0,26.0,2,4,6.5,7.4,1.0,,,,,
6533,2716,34,Louis,Stéphanie,24.0,2001,SUI,,,20.0,1,4,6.0,1.5,,,,,,
6558,1213,33,Iovane,Luisa,24.0,2001,ITA,165.0,49.0,41.0,10,3,8.0,6.0,22.25,23.2,34.0,40.0,19.0,31.4
6620,1078,35,Martin,Delphine,22.0,2001,FRA,169.0,56.0,20.0,2,1,22.0,12.666666666666666,23.0,,,,,
7242,3362,36,Nagakai,Hoshiko,22.0,2001,JPN,,,,2,2,11.0,6.333333333333333,6.0,,,,,
6542,3619,37,Stenkovaya,Anna,20.0,2001,RUS,,,17.0,0,1,20.0,,,,,,,
3939,1308,38,Bibik,Olga,18.0,2001,RUS,165.0,44.0,25.0,9,1,18.0,6.666666666666667,8.0,22.0,21.5,23.6,16.0,
5231,3199,39,Verdier,Emilie,16.0,2001,FRA,,,19.0,0,2,8.0,,,,,,,
7138,2837,40,Delphino,Amélie,15.0,2001,FRA,,,18.0,0,2,7.5,,,,,,,
6508,4937,42,Huang,Bai-Le,14.0,2001,TPE,,,30.0,1,1,14.0,2.0,,,,,,
6646,1106,41,Choumilova,Elena,14.0,2001,RUS,169.0,51.0,32.0,9,1,14.0,43.333333333333336,53.5,55.4,44.333333333333336,37.75,17.0,1.0
7011,2805,44,Pouget,Emilie,12.0,2001,FRA,,,18.0,0,1,12.0,,,,,,,
7251,1337,43,Choi,Shun-Yuk,12.0,2001,HKG,,,33.0,9,1,12.0,7.0,,,,,,
4249,3137,46,Vidmar,Katja,10.0,2001,SLO,,,17.0,1,1,10.0,16.0,,,,,,
7259,1144,45,Laszlo,Helene Belle,10.0,2001,NOR,,,,0,2,5.0,,,,,,,
7017,1404,47,Podgorbounskikh,Zosia,9.0,2001,RUS,158.0,75.0,23.0,5,1,9.0,2.5,27.5,,,,,
5713,2745,48,Franko,Lucka,8.0,2001,SLO,,,18.0,0,1,8.0,,,,,,,
6103,1145,50,Liu,Hiu Ying,7.0,2001,HKG,,,29.0,0,1,7.0,,,,,,,
7391,3170,49,Frati,Mirella,7.0,2001,ITA,,,35.0,0,3,2.3333333333333335,,,,,,,
5742,4947,51,Huang,Li-Ping,6.0,2001,CHN,,,22.0,0,1,6.0,,,,,,,
6825,2848,52,Novikova,Natalia,6.0,2001,RUS,,,24.0,2,1,6.0,29.0,11.5,,,,,
6891,2739,53,Ritsch,Isabella,6.0,2001,AUT,,,18.0,0,1,6.0,,,,,,,
7297,4889,54,Salvadori,Claudia,6.0,2001,ITA,,,36.0,0,2,3.0,,,,,,,
6483,3490,56,Crouvisier,Stéphanie,5.0,2001,FRA,,,16.0,0,2,2.5,,,,,,,
7394,3045,55,Allen,Rebecca,5.0,2001,GBR,,,,1,2,2.5,0.4,,,,,,
7122,1151,57,Bihr,Isabelle,4.0,2001,FRA,162.0,50.0,28.0,4,2,2.0,9.666666666666666,42.25,4.4,,,,
7304,1312,58,Zakharova,Olga,4.0,2001,UKR,,,,5,1,4.0,1.0,,,,,,
4148,5325,59,Endo,Yuka,3.0,2001,JPN,,,35.0,0,2,1.5,,,,,,,
4838,4962,61,Li,Chunhua,3.0,2001,CHN,,,17.0,0,1,3.0,,,,,,,
7396,1157,60,Gronkiewicz-Marcisz,Iwona,3.0,2001,POL,164.0,56.0,40.0,10,1,3.0,11.0,31.666666666666668,32.5,18.6,27.0,23.0,
7047,4951,63,Yuniar,Yuyun,2.0,2001,INA,,,,0,1,2.0,,,,,,,
7237,3319,62,Lage,Lisa,2.0,2001,USA,,,17.0,1,4,0.5,2.0,,,,,,
5365,3467,65,Taylor,Vanessa,1.0,2001,FRA,,,24.0,0,2,0.5,,,,,,,
7055,4950,64,Hendrawati,Agung Ethi,1.0,2001,INA,,,,0,1,1.0,,,,,,,
7022,1222,1,Sansoz,Liv,445.0,2000,FRA,162.0,45.0,23.0,7,5,89.0,80.0,90.0,88.33333333333333,62.5,53.5,53.0,
4810,1272,2,Sarkany,Muriel,361.0,2000,BEL,154.0,47.0,26.0,7,5,72.2,81.25,85.4,65.5,62.0,36.0,22.0,
7228,1335,3,Bodet,Stéphanie,350.0,2000,FRA,167.0,53.0,24.0,6,5,70.0,47.333333333333336,59.4,57.0,28.666666666666668,14.0,,
6072,1236,4,Cufar,Martina,327.0,2000,SLO,168.0,51.0,23.0,7,5,65.4,58.25,48.2,34.0,41.0,26.5,1.0,
7221,3870,5,Schultz,Annatina,206.0,2000,SUI,169.0,52.0,23.0,5,5,41.2,28.0,29.4,5.666666666666667,,,,
6794,1273,6,Go,Mi-Sun,201.0,2000,KOR,160.0,50.0,31.0,4,5,40.2,35.25,35.0,24.0,,,,
6089,1063,7,Minoret,Chloé,183.0,2000,FRA,169.0,50.0,23.0,4,5,36.6,34.0,8.0,8.0,,,,
2123,1179,8,Lavarda,Jenny,177.0,2000,ITA,,,16.0,0,5,35.4,,,,,,,
5492,1350,9,Levet,Sandrine,156.0,2000,FRA,,,18.0,1,5,31.2,34.0,,,,,,
6886,1195,10,Sedlmayer,Katrin,135.0,2000,GER,162.0,56.0,22.0,1,3,45.0,11.5,,,,,,
6648,1106,11,Choumilova,Elena,130.0,2000,RUS,169.0,51.0,31.0,8,3,43.333333333333336,53.5,55.4,44.333333333333336,37.75,17.0,1.0,
6827,2848,12,Novikova,Natalia,116.0,2000,RUS,,,23.0,1,4,29.0,11.5,,,,,,
7372,1101,13,Ovtchinnikova,Elena,114.0,2000,USA,167.0,50.0,35.0,8,3,38.0,44.0,27.0,28.5,41.0,50.0,44.5,11.666666666666666
5126,1042,14,schöpf,Bettina,101.0,2000,AUT,160.0,43.0,21.0,4,5,20.2,6.0,19.333333333333332,14.0,,,,
7388,1109,15,Tusar,Eva,95.0,2000,SLO,,,,1,5,19.0,22.0,,,,,,
6517,1277,16,Uhden,Marietta,91.0,2000,GER,168.0,54.0,32.0,9,2,45.5,32.666666666666664,47.75,37.333333333333336,22.25,23.0,30.8,36.6
6785,1084,17,Knorr,Damaris,88.0,2000,GER,,,29.0,1,5,17.6,6.0,,,,,,
7488,2707,18,Guzzi,Nastja,82.0,2000,SLO,,,18.0,1,4,20.5,10.5,,,,,,
7216,1066,19,Petrignet,Carole,74.0,2000,FRA,,,,1,5,14.8,3.0,,,,,,
6131,1393,20,Kryvonis,Olena,64.0,2000,UKR,165.0,52.0,24.0,7,4,16.0,21.5,12.0,,,,,
6156,1143,21,Kim,Hyun-Jung,56.0,2000,KOR,160.0,46.0,32.0,3,3,18.666666666666668,4.0,5.0,,,,,
7109,1389,22,Kotasova-Kostruhova,Vera,56.0,2000,CZE,,,,1,3,18.666666666666668,13.666666666666666,,,,,,
7490,2774,23,Martha,Cécile,56.0,2000,FRA,,,,0,5,11.2,,,,,,,
5747,1327,24,Kimura,Rie,46.0,2000,JPN,,,32.0,0,4,11.5,,,,,,,
5868,1299,25,Perlova,Nataliya,40.0,2000,UKR,165.0,54.0,25.0,7,5,8.0,13.0,1.0,10.0,16.0,,,
6635,1329,26,Piszczek,Renata,40.0,2000,POL,163.0,53.0,31.0,7,2,20.0,14.75,1.5,4.666666666666667,6.0,5.5,5.2,
6621,1078,27,Martin,Delphine,38.0,2000,FRA,169.0,56.0,19.0,1,3,12.666666666666666,23.0,,,,,,
7265,1216,29,Trnkova,Lenka,37.0,2000,CZE,162.0,49.0,25.0,1,5,7.4,1.0,,,,,,
7123,1151,30,Bihr,Isabelle,29.0,2000,FRA,162.0,50.0,27.0,3,3,9.666666666666666,42.25,4.4,,,,,
7491,1369,31,Truden,Sasa,27.0,2000,SLO,,,,3,4,6.75,3.0,5.6,,,,,
6261,1202,32,Aguirre,Leire,26.0,2000,ESP,164.0,51.0,26.0,3,2,13.0,8.666666666666666,12.5,,,,,
2551,1030,33,Bacher,Barbara,22.0,2000,AUT,159.0,48.0,18.0,1,1,22.0,3.0,,,,,,
7398,1157,34,Gronkiewicz-Marcisz,Iwona,22.0,2000,POL,164.0,56.0,39.0,9,2,11.0,31.666666666666668,32.5,18.6,27.0,23.0,,
3941,1308,36,Bibik,Olga,20.0,2000,RUS,165.0,44.0,24.0,8,3,6.666666666666667,8.0,22.0,21.5,23.6,16.0,,
7495,1171,35,Bereciartu Urruzola,Josune,20.0,2000,ESP,174.0,57.0,28.0,7,1,20.0,36.5,13.0,20.0,12.0,8.0,,
7243,3362,37,Nagakai,Hoshiko,19.0,2000,JPN,,,,1,3,6.333333333333333,6.0,,,,,,
4250,3137,39,Vidmar,Katja,16.0,2000,SLO,,,16.0,0,1,16.0,,,,,,,
6803,1162,38,Nilsson,Ingela,16.0,2000,SWE,163.0,50.0,31.0,4,5,3.2,2.25,1.3333333333333333,7.0,,,,
5355,2819,41,Schranz,Barbara,13.0,2000,AUT,,,16.0,0,2,6.5,,,,,,,
5722,1135,40,Raffetseder,Gerda,13.0,2000,AUT,158.0,51.0,29.0,3,4,3.25,13.666666666666666,18.25,,,,,
6559,1213,42,Iovane,Luisa,12.0,2000,ITA,165.0,49.0,40.0,9,2,6.0,22.25,23.2,34.0,40.0,19.0,31.4,35.833333333333336
6602,1070,43,Theroux,Corinne,10.0,2000,FRA,,,26.0,0,1,10.0,,,,,,,
6550,4936,46,VAN LANDEGHEM,Sandrine,9.0,2000,FRA,,,27.0,0,2,4.5,,,,,,,
