id,first_name,last_name,country,age,birth_year,height,weight
10033,Imashi,Hashimoto,JPN,36,1984,,
10034,Maciej,Styla,POL,25,1994,,
10035,Gianluca,Sirotti,ITA,28,1991,,
10036,Chaiya,Garcia,ESP,24,1996,,
10037,Elena,Brunner,AUT,26,1994,,
10039,Anna,Gärdsmo,SWE,25,1995,,
10040,Gian-Luca,Grichting,SUI,24,1996,191 cm,77 kg
10042,Hubert,Przytula,POL,26,1993,,
10043,Alexandra,Elmer,AUT,24,1996,,
10044,Marie,Da Silva Tortosa,FRA,27,1993,,
10046,Aleksander,Raczynski,POL,26,1994,,
10050,Emilien,Jobert,FRA,29,1990,,
10051,Joakim,El Anhari,FRA,29,1991,,
10052,Guillaume,Moro,FRA,25,1994,,
10053,Clement,Cailleux,FRA,27,1993,,
10054,Baptiste,Michaux,FRA,30,1990,,
10055,Edvinas,Šmigelskis,LTU,34,1986,,
10056,Marion,Traber,FRA,24,1996,,
10057,Itziar,ZABALA Zurinaga,ESP,26,1994,,
10058,Aurélie,Vernet,FRA,25,1995,,
10059,Jan,Kriz,CZE,24,1996,,
10060,Eva,Krizova,CZE,26,1994,,
10062,Moritz,Hans,GER,24,1996,,
10063,Paul,Hettich,GER,23,1996,,
10064,Anja,Schreiber,GER,25,1995,,
10065,Hanne,Schächtele,GER,24,1996,,
10066,Sakiko,Osawa,JPN,29,1991,,
10067,Yuki,Hiroshige,JPN,24,1995,,
10068,Yuki,Matsushima,JPN,32,1987,,
10069,Naoki,Shimatani,JPN,23,1996,,
10070,Patrycja,Nalepa,POL,24,1995,,
10071,Dominika,Nalepa,POL,24,1995,,
10072,Mikhail,Bolgov,RUS,24,1996,,
10074,Mia,Johansson,SWE,38,1982,,
10076,Francesco,Carta,ITA,29,1991,,
10077,Rose,Gallo,CAN,24,1995,,
10078,Pia,Graham,CAN,23,1996,,
10079,Ben,Haley,CAN,25,1995,,
10080,Elan,JonasMcRae,CAN,25,1995,,
10081,Liisa,Oeullet,CAN,29,1991,,
10082,Arianne,Forbes,CAN,28,1992,,
10083,Parker,Smith,CAN,27,1992,,
10084,Danielle,Plamondon,CAN,29,1991,,
10085,Iyma,Lamarche,CAN,25,1995,,
10086,DingGuo,WANG,CHN,35,1985,,
10088,Cao,Chuan,CHN,32,1988,,
10089,WangMu,RenZeng,CHN,29,1991,,
10090,Turcinavicius,Kostas,LTU,28,1992,,
10093,Daniel, RODENKO,ISR,24,1996,,
10094,Elad,Kunik,ISR,24,1996,,
10095,Thomas,Oriol,FRA,31,1989,,
10096,Christophe,Thibon,FRA,27,1993,,
10097,Mathieu,Dupouy,FRA,27,1992,,
10098,Romane,Grandcoing,FRA,27,1992,,
10099,Romane,Cecchi,FRA,28,1992,,
10101,Ruizhi,Chen,CHN,26,1994,,
10102,wangmu,gesang,CHN,29,1991,,
10103,yang,wang,CHN,26,1994,,
10104,weiling,yang,CHN,27,1993,,
10105,yunqing,liu,CHN,37,1983,,
10107,Sungjoon,Chae,KOR,26,1993,170 cm,65 kg
10108,Yuna,Kim,KOR,30,1990,158 cm,50 kg
10109,Chigon,Seo,KOR,36,1984,170 cm,60 kg
10110,Minyoung,Ha,KOR,48,1971,165 cm,50 kg
10112,Youngsook,Choi,KOR,62,1957,160 cm,49 kg
10113,Karin,Tomazic,SLO,28,1992,,
10114,Rachel,Carr,GBR,24,1996,,
10115,Jamie,Rankin,IRL,23,1997,,
10116,Dominic,Burns,IRL,23,1997,,
10117,Vojtech,Licko,CZE,29,1991,,
10119,Sarah,Kantschieder,AUT,24,1996,,
10120,Michael,Bräuer,AUT,25,1995,,
10121,Noémi,Meilinger ,HUN,29,1991,,
10122,Daniel,Tirado,COL,35,1984,175 cm,63 kg
10123,Corentin,Rio,FRA,26,1993,,
10124,Sarah,Pashley,GBR,25,1995,,
10125,Antoine,Duquennoy,FRA,25,1995,,
10127,Watchareewan,Tomas,THA,23,1996,,
10128,Tayla,Atkin,NZL,24,1996,,
10129,Alex,Jones,NZL,24,1996,,
10130,Josh,Evans,NZL,24,1996,,
10131,Adam,Steens,NZL,24,1996,,
10132,Chase,Gatland,NZL,27,1992,,
10133,Elyssa,Czajkowski,USA,28,1992,67 cm,125 kg
10134,Julian,Boyd,USA,28,1992,,
10135,Kyle,Francis,USA,26,1994,,
10136,Amelia,Metcalf,USA,25,1995,,
10137,Danielle,Rogan,USA,24,1996,,
10138,Callie,Walter,USA,24,1996,,
10139,Tegan,Wilson,USA,24,1996,,
10140,Zoe,Steinberg,USA,23,1996,,
10141,Nicholas,Milburn,USA,25,1995,,
10142,Thomas,Pitzel,USA,25,1995,,
10143,Zach,Larson,USA,25,1995,,
10144,Dominic,Labarge,USA,24,1995,,
10145,Collier,Skinn,USA,24,1996,,
10146,Nicholas,Picarella,USA,24,1996,,
10147,Lucy,Mitchell,IRL,27,1993,,
10148,Mateusz,Mucha,POL,25,1995,,
10149,Petr,Klima,CZE,26,1993,,
10150,Michael,Hopkins,GBR,24,1996,,
10151,Rafael Takahace,Rodrigues,BRA,24,1996,,
10152,Igor Ferreira,Foscolo,BRA,26,1994,,
10153,Brenda Ligia ,Schelbauer,BRA,24,1996,,
10154,Bruno Bitarelo,Milani,BRA,28,1992,,
10155,Filipe Fernandes,Ferreira,BRA,26,1994,,
10156,Arthur Rates,de Alvarenga,BRA,24,1996,,
10157,Gustavo Rodrigues,Hachul,BRA,29,1991,,
10158,Jihyeon,Jeong,KOR,43,1976,151 cm,49 kg
10159,Minjung,Jung,KOR,37,1983,,
10160,Mert Cem,Atak,TUR,26,1994,,
10161,Ruya,Gokce,TUR,25,1995,,
10162,Dogukan,Kisili,TUR,29,1991,,
10163,Burak,Dulgeroglu,TUR,26,1994,,
10165,Antoine,Kauffmann,BEL,26,1993,,
10166,Léon,DAL MASO,BEL,23,1996,,
10167,Pankaew,Plypoolsup,THA,23,1996,,
10168,Barbara,Gilic,CRO,26,1994,,
10169,Nikola,Kramaric,CRO,26,1994,,
10170,Ivan,Vucic,CRO,28,1992,,
10172,Kokoro,Fujii,JPN,27,1992,175 cm,65 kg
10173,Keiichiro,Korenaga,JPN,24,1996,,
10174,Ryoga,Tsukada,JPN,24,1995,,
10175,Hoashi,Numata,JPN,27,1993,,
10176,Ayaka,Takeuchi,JPN,24,1996,,
10177,Miharu,Saotome,JPN,25,1995,,
10178,Jessica,Mateus,POR,24,1996,,
10179,Udomsit,Sukkho,THA,44,1975,,
10180,Atthk,Tejakunbundit,THA,33,1987,,
10181,Margaryta,Zakharova,UKR,25,1995,,
10182,Sergiy,Barkovskyy,UKR,27,1993,,
10184,Anna,Margolina,RUS,24,1996,,
10185,Omid,Sheikhbahaei,IRI,30,1990,165 cm,55 kg
10187,Amirhamzeh,Pourshafie,IRI,33,1987,,
10188,Polina,Shelpakova,RUS,24,1996,,
10189,Georgy,Artamonov ,RUS,23,1996,,
10190,Maxim,Shcherbakov,RUS,25,1995,,
10191,Dmitrii,Taldykin,RUS,29,1991,,
10192,Claudine,Delsaux,BEL,27,1993,,
10199,Camila,Rosero ,ECU,24,1996,,
10200,Tania,Rugel ,ECU,25,1995,,
10201,Mario,Cisneros,ECU,24,1996,,
10202,Cristian,Lopez,ECU,24,1996,,
10206,Maja,Bozich,CRO,32,1987,,
10207,Patrik,Gajdosik,SVK,39,1981,,
10208,Simon,Bosler,GER,27,1992,,
10211,Isabelle,Hare,AUS,36,1983,,
10213,MUHAMMAD Hilman,Haron,SGP,29,1990,175 cm,60 kg
10218,Aleksandr,Aksionov,KGZ,37,1982,,
10219,Iuliia,Shiriaeva,KGZ,33,1987,,
10220,Roman,Kovalyev,KGZ,26,1994,73 cm,192 kg
10223,Tomas ,Vila,ARG,26,1994,,
10224,Lampros,Anestis,GRE,24,1996,,
10226,Vladislav,Angelov,BUL,23,1996,,
10227,Gergana,Atanasova,BUL,26,1994,,
10228,Martin,Moroz,BUL,27,1993,,
10229,Kristina,Tseneva,BUL,24,1996,,
10230,Matteo,Laggia,ITA,24,1996,,
10233,Joachim,Tensing,GER,24,1996,,
10234,Lincai,Zhong,CHN,30,1990,,
10235,pingsheng,Lai,CHN,32,1987,,
10236,Adrian,Chmiala,POL,24,1996,,
10237,Yael,Taub,ISR,23,1996,,
10240,Maria,Torrealba,VEN,29,1991,,
10242,Luis,Castellanos,VEN,25,1995,,
10243,Tomas,Guevara,VEN,23,1996,,
10244,Eudomar,Torrealba,VEN,25,1995,,
10245,Luis M,Diaz,VEN,25,1994,,
10246,Kevin,Aponte,VEN,26,1994,,
10247,Hugo,Meignan,FRA,24,1995,,
10248,Meije,Vellot,FRA,25,1994,,
10249,Mathilde,Roussier,FRA,26,1993,,
10250,Clément,Lechaptois,FRA,27,1993,,
10251,Svana,Bjarnason,FRA,28,1991,,
10252,Maxime,Guigonnet,FRA,28,1992,,
10253,Daniela,Serlachius,SWE,25,1995,,
10254,Tobias,Linder,SWE,29,1991,,
10255,Charles,Karlsson,SWE,28,1992,,
10256,Johanna,Sörbom,SWE,25,1994,,
10258,Sara,Engqvist,SWE,25,1995,,
10259,Katrin,Amann,SWE,25,1995,,
10260,yuval,koren,ISR,24,1996,,
10261,alon,Saly,ISR,28,1992,,
10262,Eva,Vink,NED,24,1996,,
10265,Andres,Pazmino,ECU,25,1995,,
10266,Josue,Manosalvas,ECU,24,1995,,
10267,Sofia,Correa,ECU,26,1994,,
10268,Edward,Acosta,ECU,26,1994,,
10269,Pablo,Erazo,ECU,27,1993,,
10274,Camila,Del Castillo,ECU,24,1996,,
10275,Veronika,Meke,SLO,24,1996,,
10278,Nadezda,Smirnova,RUS,24,1996,,
10279,Dmitrii,Fakiryanov,RUS,25,1994,,
10280,Yavor,Penchev,BUL,24,1996,,
10281,Anastasiia,Samoilina,RUS,25,1995,,
10282,Oleksiy,Samus,UKR,26,1994,,
10283,Katariina,Haime,FIN,24,1996,,
10284,Miha,Ozimic,SLO,25,1995,,
10285,Katarina,Bogataj,SLO,25,1995,,
10286,Jure,Gvozdanovic,SLO,26,1994,,
10287,Matevz,Pogacar,SLO,29,1991,,
10289,Jakob,Šparovec ,SLO,26,1993,,
10290,Estelle,Alliard,FRA,,,,
10292,Jacquelyn,Wu,USA,24,1996,,
10294,Nicole,Hansen,USA,26,1994,,
10295,Enrique,Mejìa,MEX,27,1993,,
10297,Alejandro,Martinez  Cordero,MEX,24,1995,,
10298,Mariana,Fierro,MEX,25,1995,,
10299,Francisco,Gandara Hugues,MEX,23,1996,,
10302,Kerry,Scott,USA,24,1996,,
10303,Ryan,Scurfield,USA,28,1992,,
10305,Andrea,Fichtner,GER,43,1976,,
10306,Denis,Ioannou,CYP,31,1989,,
10307,Andreas,Andreou,CYP,44,1976,,
10309,Theodoros,Stokkos,CYP,39,1980,,
10310,Nicos,Pafitis,CYP,40,1980,,
10311,Peter,Turcer,CYP,40,1980,,
10312,Skevi,Tofaridou,CYP,54,1966,,
10313,Christodoula,Evagorou,CYP,34,1986,,
10315,Emmeleia,Hadjigeorgiou,CYP,25,1995,,
10317,Maria,Peppeli,CYP,25,1995,,
10318,Robert,Streicher,CYP,38,1982,,
10319,Kostantina,Nikolaou,CYP,36,1984,,
10320,Ingrid,Gauster,AUT,35,1985,,
10322,Jan,Sigrist,SUI,27,1993,,
10324,Lisa,Binggeli,SUI,24,1996,,
10325,Thea,Masero,SUI,23,1997,,
10326,Dimitri,Vogt,SUI,23,1997,,
10327,Anna,Egli,SUI,25,1995,,
10328,Andrea,Kümin,SUI,22,1997,,
10330,Levin,Baltensperger,SUI,24,1996,,
10332,Philip,Samuelsson Forsdik,SWE,23,1997,,
10333,Ruben,Firnenburg,GER,23,1997,,
10336,Théodora,Heubrandner,SUI,24,1996,,
10337,Liza,Berends,NED,23,1997,,
10338,Stasa,Gejo,SRB,22,1997,174 cm,62 kg
10339,Joe,Weber,LUX,24,1996,,
10342,Pascal,Gagneux,FRA,35,1984,,
10344,Erekle,Mikeladze,GEO,31,1989,,
10345,Almatsgir,Kvitsiani,GEO,27,1992,,
10346,Sylwia,Buczek,POL,29,1991,,
10347,Jonas,Kreis,SUI,29,1991,,
10348,Andreas,Leemann,SUI,29,1991,190 cm,
10349,Federica,Mingolla,ITA,25,1994,,
10350,Chiara,Limonta,ITA,26,1993,,
10351,Anna,Borella,ITA,27,1993,,
10352,Antoine,Matheys,BEL,23,1997,,
10353,Martin,Micka,CZE,35,1985,,
10354,Anouck,Jaubert,FRA,26,1994,169 cm,60 kg
10355,Fabian,Leu ,AUT,28,1991,,
10359,Simon,Lorenzi,BEL,23,1997,,
10360,Emilie,Guerit,BEL,25,1994,,
10361,Thomas,Salakenos,BEL,26,1994,,
10362,Roxane,Laurent,BEL,24,1996,,
10363,Simona,Korcova,SVK,34,1985,,
10365,Hannes,Puman,SWE,22,1997,,
10366,Mikaela,Östling,SWE,24,1996,,
10369,Robert,Rundin,SWE,33,1987,,
10370,Eoin,Acton,IRL,24,1996,,
10371,Jon Pål,Hamre,NOR,23,1997,,
10372,Rob,Hunter,IRL,43,1977,,
10373,Petra,Vojirova,CZE,23,1997,,
10374,Veronika,Scheuerova,CZE,22,1997,,
10375,Richard,Paril,CZE,28,1992,,
10376,Shigeo,Iwai,JPN,36,1984,,
10377,Hiroyo,Sumura,JPN,33,1987,,
10378,Joshua,Bosler,GER,24,1996,,
10379,Eevi,Jaakkola ,FIN,34,1986,,
10380,Melle,Vroom,NED,37,1983,,
10381,Wolter,Westdijk,NED,30,1990,,
10382,Rianne,Van den berg,NED,39,1981,,
10383,Mirthe,Van liere,NED,35,1985,,
10384,Anna,Brozek,POL,25,1995,,
10385,Hannah,Schubert,AUT,22,1997,,
10386,Christopher,Stelzmüller,AUT,23,1997,,
10387,Mineo,Ono,JPN,67,1953,,
10388,Noriaki,Komatsu,JPN,47,1972,,
10390,Ekaterina,Doroshina,RUS,23,1997,,
10391,Anastasiia,Golikova,RUS,22,1997,,
10392,Michal,Szeremeta,POL,25,1995,,
10393,Michal,Lewicki,POL,25,1995,,
10394,Jacek,Kaczanowski,POL,25,1995,,
10396,Patrycja,Chudziak,POL,23,1997,,
10397,Karol,Denis,POL,23,1996,,
10400,Candice,Bagley,RSA,30,1990,,
10401,Miroslav,Dosedel,CZE,23,1997,,
10402,Jan,Dosedel,CZE,23,1997,,
10403,Tomas,Zak,CZE,26,1994,,
10404,Francesco,Vettorata,ITA,28,1992,,
10406,Michal,Wojewodzki,POL,23,1997,,
10407,Hubert,Tobiasz,POL,24,1996,,
10408,Dominik,Kmak,POL,24,1996,,
10409,Arjan,de Kock,RSA,35,1985,178 cm,68 kg
10410,Kenji,Iwamoto,JPN,46,1974,,
10411,Koichiro,Kobayashi,JPN,52,1968,,
10412,Santiago Fernando,Valerga,ARG,40,1980,,
10414,Divon,Rozen,ISR,24,1996,,
10415,yuval,Saraf,ISR,27,1993,,
10416,Carlos Eduardo,García Verduzco,MEX,32,1988,,
10417,Julie,Elseviers,BEL,24,1996,,
10418,Petra,Ruzickova,CZE,30,1989,,
10419,Pedro Ferreira,Nicoloso,BRA,30,1990,174 cm,58 kg
10420,Caroline,Gordon Nielsen,DEN,27,1993,,
10421,Thomas,Holm Blaabjerg,DEN,25,1995,,
10422,Frederik Zeilberger,Thulstrup,DEN,24,1996,,
10423,Andreas,Fink Simonsen,DEN,25,1995,,
10424,Victor Hartvig,Mortensen,DEN,25,1995,,
10425,Elias,edvardsen,DEN,24,1996,,
10426,Alexander,Blankholm,DEN,26,1994,,
10427,Mohammadsadegh,Yosefi,IRI,27,1993,,
10431,Mohsen,Asgharikhiaban,IRI,28,1992,,
10432,Nadav,cohen,ISR,23,1997,,
10434,Khosro,Hashemzadeh,IRI,29,1991,,
10435,Mohammadhesam,Bagheri,IRI,28,1992,,
10436,Negar,Varshochi,IRI,33,1987,,
10437,Mojtaba,KhodaeiDamerchidarsi,IRI,32,1987,,
10438,Laura,Horvath,HUN,23,1997,165 cm,59 kg
10439,Mohsen,Shafiee,IRI,32,1988,,
10440,Sima,Soltani,IRI,30,1990,,
10441,Thais Makino,Shiraiwa,BRA,32,1988,166 cm,50 kg
10443,Juraj,Ravas,SVK,29,1991,,
10444,Marián,Šeliga,SVK,33,1987,,
10445,Igor,Fojcik,POL,23,1997,,
10446,Jana,Vincourkova,CZE,23,1997,,
10447,Ricardo,Neves,POR,36,1984,,
10448, Boyu,Xia,CHN,69,1951,,
10449,Leopold,Fischer,AUT,40,1980,,
10451,Jakub Jiri,Svub,SVK,23,1997,,
10452,Matas,Dominas,LTU,29,1991,,
10453,Juozas,Bobina,LTU,26,1994,,
10454,Karolis,Rutkauskas,LTU,30,1990,,
10455,Ruta,Kershiulyte,LTU,31,1989,,
10456,Chiara,Rogora,ITA,22,1997,,
10457,Andrea,Nardi,ITA,24,1996,,
10458,Borna,Cujic,CRO,23,1997,,
10459,Lara,Jurisa,CRO,23,1997,,
10460,Filip,Pecenec,CRO,25,1995,,
10461,Ivan,Pevec,CRO,36,1984,,
10462,David,Wetmore,USA,24,1996,,
10463,Josh,Larson,USA,35,1985,,
10464,Sarah,Shaw,USA,33,1987,,
10466,Kentin,Boulay,FRA,24,1996,,
10467,Lucas,Mesnard,FRA,23,1997,,
10468,Margaux,Pucheux,FRA,24,1996,,
10469,Anthony,Richier,FRA,23,1996,,
10470,Melissa,Godowski,USA,28,1992,,
10472,Courtney,Sanders,USA,32,1988,,
10473,Austin,Geiman,USA,34,1986,,
10474,Matt,Wilder,USA,41,1979,,
10475,Margaux,Deschamps,FRA,23,1997,,
10476,Philippe,Ribière,FRA,43,1977,,
10477,Tom,Bonnert,GBR,26,1994,,
10478,Alvaro,LAFUENTE LAHOZ,ESP,24,1996,,
10479,Pol,Roca Lopez,ESP,24,1996,,
10480,Manuel,Cepero Gutiérrez,ESP,51,1969,,
10483,Ricardo,Pérez Amado,ESP,50,1970,,
10484,Paula,De la Calle Pizarro,ESP,28,1992,,
10486,Urko,Carmona Barandiaran,ESP,39,1981,,
10487,Maria Sol,Montepeluso,ARG,36,1984,,
10488,Ashleigh,Wolsey-Heard,GBR,26,1993,,
10489,Molly,Thompson-Smith,GBR,22,1997,,
10490,Tara,Hayes,GBR,23,1997,,
10491,Buster,Martin,GBR,24,1996,,
10492,Connor,Byrne,GBR,24,1996,,
10493,William,Ridal,GBR,23,1997,,
10494,Nikki,Addison,GBR,23,1997,,
10498,Shane,PUccio,USA,26,1994,,
10499,Heather,Sawitsky,CAN,36,1983,,
10500,Regan,Kennedy,CAN,39,1981,,
10501,Martin,Klemsa,CZE,35,1984,,
10502,Siarhei,Holubeu,BLR,34,1985,,
10503,Agnieszka,Tracz,POL,28,1992,,
10505,Yury,Takzhanov,RUS,33,1987,,
10507,Kata,Imrei ,HUN,33,1987,,
10508,Elena,Veretennikova,BLR,28,1991,,
10510,Giga,Jankhoteli,GEO,27,1993,,
10511,Karen,Varga,GBR,44,1976,,
10512,András,Szijártó,HUN,31,1989,,
10513,Rimu,Murakami,JPN,30,1989,,
10515,Jara,Späte,SUI,23,1997,,
10519,Pratthana,Raksachat,THA,25,1995,,
10522,Samantha,Stainton,RSA,24,1995,164 cm,48 kg
10524,Gillian,Bester,RSA,26,1994,176 cm,57 kg
10529,Calrin,Curtis,RSA,26,1993,184 cm,65 kg
10532,Gregory,Oudhof,RSA,27,1993,180 cm,65 kg
10533,Tristan John,Swart,RSA,23,1997,163 cm,50 kg
10534,Carmen Dana,Naicker,RSA,25,1994,150 cm,43 kg
10535,Dylan,Vogt,RSA,26,1993,182 cm,74 kg
10537,Chih-Yun,Lai,TPE,24,1996,,
10538,Chih-Yi,Lin,TPE,21,1999,,
10539,Yao-Cheng,Chan,TPE,23,1996,,
10540,Ko-Cheng,Lin,TPE,23,1997,,
10541,Wen-Chieh,Wu,TPE,24,1996,,
10542,Sagzhan,Rakyshev,KAZ,24,1996,,
10543,Artur,Osmolovskiy,KAZ,26,1993,,
10544,Yerassyl,Murat,KAZ,25,1995,,
10545,Gulinur,Mukhtarova,KAZ,26,1994,,
10547,Assel,Marlenova,KAZ,23,1997,,
10548,Alina,Nokhrina,KAZ,23,1997,,
10549,Yuliya,Kishkinova,KAZ,23,1997,,
10550,Kamila,Nurmanova,KAZ,22,1998,,
10551,Aidana,Ibraimbayeva,KAZ,21,1999,,
10552,Gleb,Kogay,KAZ,22,1998,,
10553,Endre Sandø,Evensen,NOR,24,1995,,
10556,Winai,Ruangrit,THA,24,1996,,
10557,Terdpol,Artaui,THA,24,1995,,
10558,Asthwit,Chimkhai,THA,25,1995,,
10559,Pichai,Pathanawibul,THA,23,1997,,
10560,Thattana,Raksachat,THA,23,1997,,
10561,Sergey,Pynka,KAZ,57,1963,,
10563,Rikuto,Takeda,JPN,26,1994,,
10564,Yuka,Kageya,JPN,24,1995,,
10565,Yulia,Khutorova,RUS,22,1997,,
10566,Egor,Kryachkov,RUS,24,1996,,
10567,Sushi,Firas,JOR,33,1987,173 cm,58 kg
10568,Solah,Kim,KOR,24,1995,154 cm,46 kg
10569,Seongjin,Han,KOR,28,1992,168 cm,60 kg
10570,Hyukjoo,Lee,KOR,27,1993,173 cm,59 kg
10573,Paweł,Sikora,POL,26,1993,,
10574,Teresa,Troya Gil,ESP,39,1980,,
10575,Eva,Carro Fernández,ESP,38,1981,,
10576,Carlos,Preciado Brión,ESP,41,1978,,
10577,Annie A,Córdova A,HON,31,1988,158 cm,48 kg
10578,Erick,Córdova A.,HON,39,1981,170 cm,73 kg
10579,Jakub,Haranczyk,POL,24,1996,,
10580,Mateo,Cardenas,COL,35,1985,31 cm,67 kg
10581,Juan Sebastian,Arboleda Henao,COL,39,1981,166 cm,59 kg
10583,Günther,Grausam,GER,42,1977,,
10584,Alexandr,Kuguyenko,KAZ,23,1997,,
10585,Andrii,Kytaiko,UKR,29,1990,,
10586,Tomasz,Sordyl,POL,25,1995,176 cm,79 kg
10590,Nina,Lach,AUT,25,1995,,
10591,Andrea,Botto,ITA,26,1994,,
10592,Bianca,Quercetti,ITA,22,1997,,
10593,Nicolo,Acerbis,ITA,23,1997,,
10594,Davide,Dallari,ITA,28,1992,,
10595,Ilaria,Guidotti,ITA,26,1994,,
10596,Ludovico,Fossali,ITA,23,1997,,
10597,Theis Lindegren,Elfenbein,DEN,22,1997,,
10598,Bogdan,Kisilov,UKR,25,1994,,
10599,Vlada,Marinova,BUL,23,1997,,
10607,Andrew,Lim,SGP,28,1992,,
10608,Ke,Li,CHN,23,1997,,
10609,yichen,Cui,CHN,23,1996,,
10610,yidi,Liu,CHN,24,1996,,
10611,Di,Niu,CHN,24,1996,,
10612,Daria,Malysheva,RUS,24,1996,,
10613,Vladislav,Deulin,RUS,26,1994,,
10614,Evgeniya,Lapshina,RUS,23,1997,,
10615,Dana,Gilemkhanova,RUS,24,1996,,
10617,Kazune,FURUHATA ,JPN,26,1994,,
10618,Tomoa,Narasaki,JPN,24,1996,,
10619,Moe,YOSHIMURA ,JPN,23,1997,,
10620,Mei,Kotake,JPN,23,1997,,
10621,Emiri,Takeshita,JPN,26,1993,,
10622,Yuzuru,Iida,JPN,23,1997,,
10625,Georg,Parma,AUT,23,1997,,
10626,Johannes,Held,AUT,22,1997,,
10627,Jacqueline,Sabutsch,AUT,27,1993,,
10628,Katja,Plasounig,AUT,27,1993,,
10629,Daniel,Ebrecht,GER,26,1994,,
10631,Alireza,Amirian,IRI,28,1992,,
10632,Mohammadhossein,Dastranj,IRI,24,1996,,
10633,Iman,Kamali,IRI,26,1994,,
10634,Ali,Najafi,IRI,24,1995,,
10635,Reza,Alipourshenazandifar,IRI,26,1994,170 cm,76 kg
10636,Samira,Afzali kakh,IRI,28,1992,,
10637,Fatemeh,Jafari Mahmodabadi,IRI,28,1992,,
10638,Ahmadreza,Solgi,IRI,27,1993,,
10639,Mohammadreza,Bigdeli,IRI,25,1995,,
10640,Parnia,Rouholfada,IRI,23,1996,,
10641,Iman,Ehsanifar,IRI,28,1992,,
10642,Abdul Malek,Muhd Faizeen,SGP,26,1993,,
10643,Bin Bin,Zhang ,SGP,25,1995,,
10644,"Kenneth, Yang Jie",Lim,SGP,23,1996,,
10645,Justin,Tan Honng Tze,SGP,27,1993,,
10646,Lynnette,Koh Siok Heng,SGP,26,1994,,
10647,Mohammed,Hanzalah,SGP,26,1993,,
10648,Xinhe,Lam,SGP,24,1996,,
10649,Lee,Lionel,SGP,24,1996,,
10650,Zaidey,Siti Nurhazlin,SGP,24,1996,,
10651,WEI lin,Koh,SGP,24,1996,,
10652,Felicia,Teo Xin Yun ,SGP,22,1997,,
10653,Anastasiia,Shevtsova,KGZ,24,1996,,
10654,Vera,Bogoliubova,KGZ,24,1996,,
10656,Mohd Razib,Muhammad Azeem,SGP,25,1995,,
10657,Vincent,Chong,SGP,22,1997,,
10658,Chin Siang,Ang ,SGP,25,1995,,
10659,Devi Z,Desky Zukfi ,SGP,23,1997,,
10661,Tay Zhe Yi,Gregory ,SGP,23,1996,,
10663,Yusri,IBNU HAIZUL,SGP,22,1997,,
10664,Khin Yue,Loh,SGP,23,1997,,
10666,Lim Junwei,Keston ,SGP,23,1997,,
10667,Yusri,Nadrah,SGP,24,1996,,
10668,Vanessa Si Yinn,Teng,SGP,23,1996,,
10669,Mohd,Danial,SGP,25,1995,,
10670,Khairul,Muhd,SGP,24,1995,,
10671,Li Ling,Lee,SGP,24,1996,,
10672,Bing Han,Kwek,SGP,25,1995,,
10673,Yeo,MARCUS ,SGP,28,1992,,
10674,Shi Hui,Tan,SGP,28,1992,,
10675,Sebastian,Richter,GER,33,1987,,
10677,Sigrit,Bim,INA,26,1993,,
10678,Islami,Yusuf,INA,26,1994,,
10679,Afandi,Achmad,INA,27,1993,,
10680,Zuyina,Ulfati,INA,26,1994,,
10683,Andri,Rusdianto,INA,23,1996,,
10684,Fatchur,Roji,INA,23,1996,,
10686,Fitria,Hartani,INA,25,1995,,
10687,Maudila,Tannia,INA,25,1995,,
10688,Alfian,Muhammad,INA,23,1997,,
10690,Ndona,Nasugian,INA,22,1998,,
10700,Felix Tan,Yi Herng,MAS,25,1994,,
10704,Setya,Saptarina,INA,26,1994,,
10705,Mohd Ismail,Muhd Fitri,SGP,26,1994,,
10706,Jun Wei,Soh,SGP,24,1996,,
10707,"Tsz Ching, Ophelia",Mok,HKG,23,1996,,
10708,Sebastian Zai De,Tam,HKG,23,1997,,
10709,Nathan,Phillips,GBR,26,1994,,
10710,Gavin,Yong,MAS,23,1997,,
10713,Dilyara,Rakhmankulova,RUS,41,1979,,
10714,Roman,Kostiakov,RUS,45,1975,,
10715,Tatiana,Panova,RUS,38,1982,,
10716,Mikhail,Saparov,RUS,50,1970,,
10717,Silvia,Parente,ITA,51,1969,,
10719,Matteo,Stefani,ITA,27,1993,184 cm,68 kg
10720,Simone,Salvagnin,ITA,36,1984,,
10723,Matteo,Alberghini,ITA,28,1991,,
10725,Alessio,Cornamusini,ITA,54,1966,,
10730,Vladzimir,Virt,BLR,71,1949,,
10731,Abdul Rohma,Syarifah ,INA,27,1993,,
10732,Virgita,Nadya Putri,INA,26,1994,,
10733,Chi-fung,AU,HKG,25,1995,,
10734,Sabri,Sabri,INA,25,1995,,
10735,Ignacio,Bilmes,ARG,27,1993,,
10736,David Leandro,Saikin,ARG,33,1987,,
10737,Jemima,Matters,AUS,22,1997,,
10740,Roxy,Perry,AUS,23,1997,,
10742,Ana,Tiripa,GER,24,1996,,
10743,Lena,Herrmann,GER,26,1994,,
10744,Lilli ,Kiesgen,GER,24,1996,,
10747,Sami,Koponen,FIN,25,1995,,
10748,Samuel,Hammer ,FIN,22,1997,,
10749,Sofia,Kotseva,BUL,23,1997,,
10750,Veronika,Vasileva,BUL,25,1995,,
10751,Simona,Stoyanova,BUL,25,1995,,
10752,Yanita,Simeonova,BUL,25,1995,,
