,ID,Name,Dates,day_maybe,month,year
1620,1626,Paraclimbing Cup (L) - Sheffield (GBR) 2015,3  - 4 Oktober 2015,3  - 4,10,2015
1621,1612,Paraclimbing Cup (L) - Imst (AUT) 2015,27  - 28 Juni 2015,27  - 28,6,2015
1622,1605,European Youth Cup (S) - Imst (AUT) 2015 ,22 August 2015,22,8,2015
1623,1614,European Youth Cup (S) - Tarnow (POL) 2015 ,6 Juni 2015,6,6,2015
1624,5744,European Youth Cup (S) - Tarnow (POL) 2016 ,16  - 18 April 2016,16  - 18,4,2016
1625,1625,Paraclimbing Cup (L) - Chamonix (FRA) 2015 ,10  - 11 Juli 2015,10  - 11,7,2015
1626,1632,Asian Youth Championship - Putrajaya (MAS) 2015,2  - 6 Dezember 2015,2  - 6,12,2015
1627,6094,Oceania Continental Championship - Sidney (AUS) 2016,17  - 19 Juni 2016,17  - 19,6,2016
1628,8597,Qualifikation Bayerische Meisterschaft OA Jugend A i.R.d. Süddeutschen Meisterschaft Lead,6 Juli 2019,6,7,2019
1629,5633,Offene Berliner/Sächsische Meisterschaft Bouldern in Berlin,13 Juni 2015,13,6,2015
1630,5546,Offene Berliner/Sächsische Meisterschaft Lead in Berlin,27 September 2014,27,9,2014
1631,6769,BaWü Meisterschaft Speed - Neu-Ulm,24 September 2017,24,9,2017
1632,8456,Offene Berliner und Sächsische Landesmeisterschaften Bouldern 2019 - Berlin,25 März 2019,25,3,2019
1633,274,Jugend- und Juniorencup - Thalkirchen 2000,29 Oktober 2000,29,10,2000
1634,272,Jugend- und Juniorencup - Hohnstein 2000,10 September 2000,10,9,2000
1635,273,Jugend- und Juniorencup - Rostock 2000,16 Juli 2000,16,7,2000
1636,271,Jugend- und Juniorencup - Scheidegg 2000,9 April 2000,9,4,2000
1637,229,Siemens Jugend- und Juniorencup - Scheidegg 1999,20 November 1999,20,11,1999
1638,228,Siemens Jugend- und Juniorencup - Erlangen 1999,6 November 1999,6,11,1999
1639,227,Siemens Jugend- und Juniorencup - Augsburg 1999,3 Juli 1999,3,7,1999
1640,169,Siemens Jugend- und Juniorencup - Erlangen '98,7 November 1998,7,11,1998
1641,172,Siemens Jugend- und Juniorencup - München '98,8 August 1998,8,8,1998
1642,170,Siemens Jugend- und Juniorencup - Freiburg '98,9 Mai 1998,9,5,1998
1643,171,Siemens Jugend- und Juniorencup - Leipzig '98,28 Februar 1998,28,2,1998
1644,164,"Weltcup, Open, Berkeley 1990",19 August 1990,19,8,1990
1645,855,Deutscher Bouldercup - Überlingen 2006,15 Juli 2006,15,7,2006
1646,845,Deutscher Bouldercup - Leipzig 2005,10 September 2005,10,9,2005
1647,615,2. Berliner Landesmeisterschaften 2003,20 September 2003,20,9,2003
1648,857,Deutscher Speed-Klettercup - München 2006,29 Januar 2006,29,1,2006
1649,791,Deutsche Meisterschaft (Speed) - Leipzig 2005,1 Oktober 2005,1,10,2005
1650,689,Deutscher Jugend- und Juniorencup - Forchheim 2004,18 Juli 2004,18,7,2004
1651,557,Dt. Jugendmeisterschaft - München 2003,25 Oktober 2003,25,10,2003
1652,561,DAV Jugend- und Juniorencup - Köln 2003,28 September 2003,28,9,2003
1653,563,DAV Jugend- und Juniorencup - Kempten 2003,6 Juli 2003,6,7,2003
1654,560,DAV Jugend- und Juniorencup - Berlin 2003,11 Mai 2003,11,5,2003
1655,505,Jugend- und Juniorencup - Ottobeuren 2002,15 September 2002,15,9,2002
1656,421,Deutsche Jugendmeisterschaft - Coburg 2001 ,10 November 2001,10,11,2001
1657,434,Jugend- und Juniorencup - Ottobeuren 2001,28 Oktober 2001,28,10,2001
1658,433,Jugend- und Juniorencup - Thalkirchen 2001,8 September 2001,8,9,2001
1659,388,Jugend- und Juniorencup - Scheidegg 2001,6 Mai 2001,6,5,2001
1660,504,Jugend- und Juniorencup - Münster 2002,2 Juni 2002,2,6,2002
1661,477,Jugend- und Juniorencup - München ISPO 2002,2 Februar 2002,2,2,2002
1662,858,Deutscher Speed-Klettercup - Frankenthal 2006,13 Mai 2006,13,5,2006
1663,664,European Youth Cup - Kranj (SLO) 2004,27 November 2004,27,11,2004
1664,691,Dt. Jugendmeisterschaft - Leipzig 2004,6 November 2004,6,11,2004
1665,688,Deutscher Jugend- und Juniorencup - Heilbronn 2004,26 September 2004,26,9,2004
1666,690,Deutscher Jugend- und Juniorencup - Berlin 2004,9 Mai 2004,9,5,2004
1667,540,European Youth Cup - Kranj (SLO) 2003,22  - 23 November 2003,22  - 23,11,2003
1668,539,European Youth Cup - Niederwangen (SUI) 2003,13 September 2003,13,9,2003
1669,537,European Youth Cup - Arco (ITA) 2003,31 Mai 2003,31,5,2003
1670,536,European Youth Cup - Imst (AUT) 2003,17 Mai 2003,17,5,2003
1671,466,European Youth Cup - Kranj (SLO) 2002,23 November 2002,23,11,2002
1672,506,Deutsche Jugendmeisterschaft - Berlin 2002 ,26 Oktober 2002,26,10,2002
1673,456,UIAA World Youth Championship - Canteleu (FRA) 2002,28 September 2002,28,9,2002
1674,464,European Youth Cup - Arco (ITA) 2002,22 Juni 2002,22,6,2002
1675,462,European Youth Cup - Imst (AUT) 2002,15 Juni 2002,15,6,2002
1676,432,UIAA Youth World Championship SPEED - Imst (AUT) 2001,21  - 24 Juni 2001,21  - 24,6,2001
1677,369,Stechen zur Dt. Meisterschaft - Thalkirchen 2000,29 Oktober 2000,29,10,2000
1678,291,Bouldercup Adliswil 15.11.99,15 November 1999,15,11,1999
1679,1132,Deutscher Bouldercup Pforzheim 2008,26  - 27 April 2008,26  - 27,4,2008
1680,859,Deutscher Speed-Klettercup - Überlingen 2006,14  - 15 Juli 2006,14  - 15,7,2006
1681,5013,Deutscher Speedcup - Friedrichshafen - 2009,18 Juli 2009,18,7,2009
1682,5012,Deutscher Speedcup - Überlingen - 2009,11 Juli 2009,11,7,2009
1683,1038,Deutscher Speed-Klettercup  - Frankenthal 2007,11 November 2007,11,11,2007
1684,844,Landesmeisterschaft Rheinlandpfalz - Frankenthal 2005,8 Oktober 2005,8,10,2005
1685,307,Coupe Genevoise,15 Februar 1998,15,2,1998
1686,378,European Youth Cup - Apatity (RUS) 2001,30 März - 1 April 2001,30,4,2001
1687,429,European Youth Cup Speed - Apatity (RUS) 2001,29 März 2001,29,3,2001
1688,938,Swiss Climbing Cup Lead - Niederwangen 2006,21 Oktober 2006,21,10,2006
1689,934,Swiss Climbing Cup Lead - Meiringen 2006,19 August 2006,19,8,2006
1690,951,Schweizer Meisterschaft (SCC) Lead - Schlieren 2006,17 Juni 2006,17,6,2006
1691,628,Schweizer Meisterschaft / Maverick Climbing Cup Speed - Lausanne 2003,27 September 2003,27,9,2003
1692,405,Swiss Cup Jugend - Chur/GR 2001,20 Mai 2001,20,5,2001
1693,357,Swiss Cup Jugend - Freiburg 2000,8 Oktober 2000,8,10,2000
1694,293,Klettercup Diemtigtal,14 Februar 1999,14,2,1999
1695,315,6. Zürcher Unterländer Kletterwettkampf 97,7 August 1997,7,8,1997
1696,323,Regionalwettkampf Herisau,10 November 1996,10,11,1996
1697,322,Klettercup Diemtigtal,11 Februar 1996,11,2,1996
1698,518,UIAA Youth World Championship Speed - Canteleu (FRA) 2002,27 September 2002,27,9,2002
1699,392,North American Youth Championship - Berkeley (USA) 2001,2  - 4 Februar 2001,2  - 4,2,2001
1700,706,C-MAX Climbing Cup Difficulty - Niederwangen 2004,25 September 2004,25,9,2004
1701,295,Jugend- und Junioren-Cup Langnau 99,30 Oktober 1999,30,10,1999
1702,305,Open d'escalade jurassien des jeunes,17 Mai 1998,17,5,1998
1703,567,Schweizermeisterschaft Bouldern - Genf (GE),29 März 2003,29,3,2003
1704,593,Schweizermeisterschaft Bouldern - Genf (GE),29 März 2003,29,3,2003
1705,733,European Youth Cup + Festival - Veliko Tarnovo (BUL) 2004,19  - 22 August 2004,19  - 22,8,2004
1706,566,Asian Youth Championship - Malaysia 2002,21 Dezember 2002,21,12,2002
1707,292,Aranea-Open Regionalwettkampf,11 September 1999,11,9,1999
1708,297,Zürcher Unterländer Regionalwettkampf,5 September 1999,5,9,1999
1709,792,Deutscher Jugend- und Juniorencup - Karlsruhe 2005,8 Mai 2005,8,5,2005
1710,5009,Deutscher Bouldercup - Kitzbühel - 2009,8  - 9 Mai 2009,8  - 9,5,2009
1711,795,Dt. Jugendmeisterschaft - Heilbronn 2005,3 Dezember 2005,3,12,2005
1712,794,Deutscher Jugend- und Juniorencup - Leipzig 2005,2 Oktober 2005,2,10,2005
1713,793,Deutscher Jugend- und Juniorencup - Kempten 2005,19 Juni 2005,19,6,2005
1714,592,Schweizermeisterschaft / Youth Climbing Cup Diffculty - Schlieren (ZH),25 Oktober 2003,25,10,2003
1715,572,Youth Climbing Cup Difficulty - Bülach (ZH),6 September 2003,6,9,2003
1716,569,Youth Climbing Cup Difficulty - Winterthur (ZH),10 Mai 2003,10,5,2003
1717,629,Schweizer Meisterschaft / Youth Climbing Cup Speed - Lausanne 2003,27 September 2003,27,9,2003
1718,321,Zürcher Unterländer Wettkampf,1 JuniMai 1996,1,6,1996
1719,5094,Deutscher Speedcup - Darmstadt 2009,28 November 2009,28,11,2009
1720,718,Youth Climbing Cup & Schweizer Meisterschaft Bouldern - Leysin 2004,5 Juni 2004,5,6,2004
1721,701,Youth Climbing Cup Difficulty - Winterthur 2004,20 März 2004,20,3,2004
1722,1480,European Youth Cup (S) - Imst (AUT) 2013,29 Juni 2013,29,6,2013
1723,5156,Deutscher Speedcup - Leipzig 2010,27  - 28 November 2010,27  - 28,11,2010
1724,863,Deutscher Jugend- und Juniorencup - Frankenthal 2006,14 Mai 2006,14,5,2006
1725,864,Deutscher Jugend- und Juniorencup - Ingolstadt 2006,25 Juni 2006,25,6,2006
1726,866,Deutsche Jugendmeisterschaft Lead - Scheidegg 2006,2 Dezember 2006,2,12,2006
1727,1476,Oceania Continental Championship - Nouméa (New Caledonia) 2013,25  - 26 Mai 2013,25  - 26,5,2013
1728,1482,European Youth Cup (L) - Stavanger (NOR) 2013,7  - 8 September 2013,7  - 8,9,2013
1729,1428,European Youth Cup (S) - Pieve (ITA) 2012,11 August 2012,11,8,2012
1730,1286,European Speed Cup - Nicosia (CYP) 2010,4  - 5 Dezember 2010,4  - 5,12,2010
1731,1543,European Youth Cup (S) - Chamonix (FRA) 2014 ,9 Juli 2014,9,7,2014
1732,1542,European Youth Cup (S) - Imst (AUT) 2014 ,5 Juli 2014,5,7,2014
1733,1434,IFSC Paraclimbing World Championship - Paris (FRA) 2012,12  - 16 September 2012,12  - 16,9,2012
1734,1515,Paraclimbing Cup Laval (Boulder) 2013 - Laval (FRA) 2013,12  - 13 Oktober 2013,12  - 13,10,2013
1735,1514,European Paraclimbing Lead Championship - Chamonix (FRA) 2013,10  - 13 Juli 2013,10  - 13,7,2013
1736,1559,Paraclimbing Cup Sheffield (Lead) 2014 - Sheffield (GBR) 2014,4  - 5 Oktober 2014,4  - 5,10,2014
1737,6246,Offene NRW-Landesmeisterschaft Speed,29 Oktober 2016,29,10,2016
1738,856,Deutsche Jugendmeisterschaft Bouldern - München 2006,21 Mai 2006,21,5,2006
1739,836,Asian Youth Championships,3  - 4 Dezember 2005,3  - 4,12,2005
1740,785,North American Championship - Mexico City (MEX) 2004 (Youth Bouldering),24  - 28 November 2004,24  - 28,11,2004
