,ID,Rank,Last Name,First Name,Points,Event,Gender,Year
18,567,19,Fuselier,Michaël,80.0,lead,MEN,2008
19,6645,20,Culver,Aurélien,58.0,lead,MEN,2008
20,3394,21,Son,Sangwon,51.0,lead,MEN,2008
21,6623,22,Hojer,Jan,46.0,lead,MEN,2008
22,5722,23,Watanabe,Kazuma,46.0,lead,MEN,2008
23,5137,24,Kaurov,Ivan,45.0,lead,MEN,2008
24,6987,25,Lechner,Mario,43.0,lead,MEN,2008
25,8731,26,Kalina,Alexander,42.0,lead,MEN,2008
26,7229,27,Min,Hyunbin,41.0,lead,MEN,2008
27,838,28,Millet,Sylvain,34.0,lead,MEN,2008
28,629,29,Sova,Matej,33.0,lead,MEN,2008
29,6564,30,Tauporn,Thomas,33.0,lead,MEN,2008
30,6986,31,Lopez Mateos,Eric ,32.0,lead,MEN,2008
31,6935,32,Chernikov,Mikhail,31.0,lead,MEN,2008
32,5556,33,Ito,Hidekazu,30.0,lead,MEN,2008
33,3379,34,Högström,Magnus,29.0,lead,MEN,2008
34,5830,35,Kim,Jaha,27.0,lead,MEN,2008
35,6111,36,De Boeck,Jérôme,26.0,lead,MEN,2008
36,2560,37,Ten Sijthoff,Casper,20.0,lead,MEN,2008
37,6937,38,Jubes Angarita,Marco Antonio,19.0,lead,MEN,2008
38,6728,39,Szekely,Gabor,19.0,lead,MEN,2008
39,2826,40,Barbero Alfonso,Pablo ,18.0,lead,MEN,2008
40,8714,41,Marsella,Diego Martín,18.0,lead,MEN,2008
41,3498,42,Sommer,Remo,18.0,lead,MEN,2008
42,2535,43,Jaggi,Martin,16.0,lead,MEN,2008
43,6496,44,Josseron,Gabriel,16.0,lead,MEN,2008
44,8476,45,Camargo,Felipe,14.0,lead,MEN,2008
45,5768,46,Danker,Stefan,14.0,lead,MEN,2008
46,5688,47,Shoprin,Alexander,12.0,lead,MEN,2008
47,5935,48,Wang,Qinghua,12.0,lead,MEN,2008
48,8412,49,Terentyev,Sergey,11.0,lead,MEN,2008
49,6562,50,Bergasse,Remy,10.0,lead,MEN,2008
50,8900,51,Suolang,Jiacuo,10.0,lead,MEN,2008
51,2675,52,Müller,Matthias,9.0,lead,MEN,2008
52,8010,53,Perov,Aleksey,8.0,lead,MEN,2008
53,7572,54,Zazulin,Evgenii,8.0,lead,MEN,2008
54,6388,55,Becan,Jure,7.0,lead,MEN,2008
55,6397,56,Ye,Xiangyang,6.0,lead,MEN,2008
56,8013,57,Molchanov,Alexey,5.0,lead,MEN,2008
57,4620,58,Schmid,Thomas,5.0,lead,MEN,2008
58,9092,59,Kochetkov ,Mikhail,4.0,lead,MEN,2008
59,7272,60,PAN,JinYu,4.0,lead,MEN,2008
60,3505,61,Winkler,Daniel,4.0,lead,MEN,2008
61,8536,62,Qu,HaiBin,3.0,lead,MEN,2008
62,2572,63,Stremfelj,Anze,3.0,lead,MEN,2008
63,5216,64,Hemund,Kevin,2.0,lead,MEN,2008
64,6881,65,Huerta,Mauricio,2.0,lead,MEN,2008
65,360,66,Krastev,Ivaylo,2.0,lead,MEN,2008
66,7027,67,Tak,Timo,2.0,lead,MEN,2008
67,5664,68,Pagnoux,Romain,1.0,lead,MEN,2008
68,7574,69,Ter-Minasyan,Arman,1.0,lead,MEN,2008
69,7674,70,Zupan,Izidor,1.0,lead,MEN,2008
0,7563,1,Ernst,Johanna,460.0,lead,WOMEN,2008
1,3482,2,Vidmar,Maja,345.0,lead,WOMEN,2008
2,5169,3,Markovic,Mina,325.0,lead,WOMEN,2008
3,5183,4,Ciavaldini,Caroline,263.0,lead,WOMEN,2008
4,6513,5,Durif,Charlotte,240.0,lead,WOMEN,2008
5,6326,6,Noguchi,Akiyo,240.0,lead,WOMEN,2008
6,2755,7,Gros,Natalija,239.0,lead,WOMEN,2008
7,3268,8,Shalagina,Olga,233.0,lead,WOMEN,2008
8,6324,9,Chereshneva,Yana,195.0,lead,WOMEN,2008
9,991,10,Eyer,Alexandra,183.0,lead,WOMEN,2008
10,1042,11,schöpf,Bettina,174.0,lead,WOMEN,2008
11,1272,12,Sarkany,Muriel,165.0,lead,WOMEN,2008
12,3487,13,Eiter,Angela,154.0,lead,WOMEN,2008
13,1030,14,Bacher,Barbara,135.0,lead,WOMEN,2008
14,5147,15,Malamid,Evgeniia,118.0,lead,WOMEN,2008
15,2699,16,Anda Villanueva,Irati,88.0,lead,WOMEN,2008
16,6064,17,Wurm,Juliane,86.0,lead,WOMEN,2008
17,5983,18,KIM,Jain,85.0,lead,WOMEN,2008
18,5629,19,Schranz,Christine,77.0,lead,WOMEN,2008
19,6514,20,Thévenet,Marine,76.0,lead,WOMEN,2008
20,3484,21,Ociepka,Kinga,73.0,lead,WOMEN,2008
21,5244,22,Saurwein,Katharina,65.0,lead,WOMEN,2008
22,5245,23,Pinet,Florence,58.0,lead,WOMEN,2008
23,5254,24,Kobayashi,Yuka,57.0,lead,WOMEN,2008
24,1179,25,Lavarda,Jenny,54.0,lead,WOMEN,2008
25,6696,26,Szekely,Andrea Brigitta,41.0,lead,WOMEN,2008
26,5259,27,Graftiaux,Chloé,37.0,lead,WOMEN,2008
27,5641,28,Zijlstra,Vera,37.0,lead,WOMEN,2008
28,8037,29,Tanaka,Aki,29.0,lead,WOMEN,2008
29,5635,30,Couchot,Mathilde,28.0,lead,WOMEN,2008
30,6522,31,Midtboe,Hannah,25.0,lead,WOMEN,2008
31,5899,32,Gosar,Asja,23.0,lead,WOMEN,2008
32,9074,33,Le Neve,Melissa,23.0,lead,WOMEN,2008
33,8413,34,Terenteva,Galina,22.0,lead,WOMEN,2008
34,7114,35,Morozkina,Olga,20.0,lead,WOMEN,2008
35,8196,36,van Bergen,Nikki,20.0,lead,WOMEN,2008
36,6376,37,Caprez,Nina,18.0,lead,WOMEN,2008
37,7576,38,Fakhritdinova,Dinara,18.0,lead,WOMEN,2008
38,8414,39,CARTAS BARRERA,Andrea,16.0,lead,WOMEN,2008
39,3492,40,Graftiaux,Alix,16.0,lead,WOMEN,2008
40,4962,41,Li,Chunhua,16.0,lead,WOMEN,2008
41,1055,42,Avezou,Cecile,14.0,lead,WOMEN,2008
42,8787,43,PAN,Xuhua,14.0,lead,WOMEN,2008
43,1224,44,Stendal,Linn Karin,14.0,lead,WOMEN,2008
44,8963,45,Han,Seuran,12.0,lead,WOMEN,2008
45,7324,46,Zhang,Dan,12.0,lead,WOMEN,2008
46,1267,47,Piratinskaya,Mayya,10.0,lead,WOMEN,2008
47,7123,48,Iskakova,Aliya,9.0,lead,WOMEN,2008
48,7075,49,Matthews,Sarah,8.0,lead,WOMEN,2008
49,2819,50,Schranz,Barbara,8.0,lead,WOMEN,2008
50,7397,51,Hoarau,Anne,7.0,lead,WOMEN,2008
51,3888,52,Piola,Anouk,7.0,lead,WOMEN,2008
52,6228,53,Rodriguez,Francis,7.0,lead,WOMEN,2008
53,3467,54,Taylor,Vanessa,7.0,lead,WOMEN,2008
54,6516,55,Kos,Leja,6.0,lead,WOMEN,2008
55,7820,56,Miroshnichenko,Julia,5.0,lead,WOMEN,2008
56,7223,57,Evene,Anouk,3.0,lead,WOMEN,2008
57,6677,58,Modrzejewska,Agata,3.0,lead,WOMEN,2008
58,3751,59,Schmid,Christina,3.0,lead,WOMEN,2008
59,7760,60,Shin,Woon-Seon,3.0,lead,WOMEN,2008
60,6087,61,Levstek,Patricija,2.0,lead,WOMEN,2008
61,7559,62,Pichler,Stefanie,2.0,lead,WOMEN,2008
62,6077,63,Saurwein,Franziska,2.0,lead,WOMEN,2008
63,6593,64,Kudrova,Nelly,1.0,lead,WOMEN,2008
64,1015,65,Ostapenko,Olena,1.0,lead,WOMEN,2008
65,6517,66,Traber,Stephanie,1.0,lead,WOMEN,2008
0,2602,1,Fischhuber,Kilian,520.0,boulder,MEN,2008
1,6487,2,Lama,David,375.0,boulder,MEN,2008
2,5781,3,Sharafutdinov,Dmitrii,335.0,boulder,MEN,2008
3,5176,4,Moroni,Gabriele,327.0,boulder,MEN,2008
4,6933,5,Gelmanov,Rustam,305.0,boulder,MEN,2008
5,2833,6,Pouvreau,Gérome,185.0,boulder,MEN,2008
6,7226,7,Hori,Tsukuru,157.0,boulder,MEN,2008
7,5206,8,Baumann,Jonas,154.0,boulder,MEN,2008
8,5089,9,McColl,Sean,154.0,boulder,MEN,2008
9,521,10,Laurence,Ludovic,145.0,boulder,MEN,2008
10,3500,11,Glairon Mondet,Guillaume,143.0,boulder,MEN,2008
11,2675,12,Müller,Matthias,142.0,boulder,MEN,2008
12,2606,13,Preti,Lucas,123.0,boulder,MEN,2008
13,6308,14,Woods,Daniel,116.0,boulder,MEN,2008
14,3206,15,Matsushima,Akito,113.0,boulder,MEN,2008
15,122,16,Core,Christian,112.0,boulder,MEN,2008
16,6245,17,Caminati,Michele,111.0,boulder,MEN,2008
17,2523,18,Becan,Klemen,109.0,boulder,MEN,2008
18,3115,19,Verhoeven,Jorg,109.0,boulder,MEN,2008
19,3205,20,Shalagin,Mykhaylo,101.0,boulder,MEN,2008
20,6489,21,Stranik,Martin,90.0,boulder,MEN,2008
21,826,22,Julien,Stephane,84.0,boulder,MEN,2008
22,441,23,Meyer,Jérôme,77.0,boulder,MEN,2008
23,3062,24,Meral,Julien,73.0,boulder,MEN,2008
24,3498,25,Sommer,Remo,71.0,boulder,MEN,2008
25,8709,26,Vandeputte,Antoine,68.0,boulder,MEN,2008
26,5834,27,Kleshnov,Stanislav,65.0,boulder,MEN,2008
27,8366,28,Robinson,Paul,65.0,boulder,MEN,2008
28,7111,29,Duroche,Pierre,59.0,boulder,MEN,2008
29,7753,30,Sugita,Masatoshi,58.0,boulder,MEN,2008
30,6935,31,Chernikov,Mikhail,52.0,boulder,MEN,2008
31,3706,32,Hoppe,Markus,52.0,boulder,MEN,2008
32,312,33,Parry,Gareth,52.0,boulder,MEN,2008
33,6724,34,Landman,Tyler,47.0,boulder,MEN,2008
34,5310,35,Gaidioz,Loïc,45.0,boulder,MEN,2008
35,961,36,Jongeneelen,Wouter,44.0,boulder,MEN,2008
36,5138,37,Kozlov,Vasily,40.0,boulder,MEN,2008
37,2583,38,Lachat,Cédric,40.0,boulder,MEN,2008
38,151,39,Sharma,Chris,40.0,boulder,MEN,2008
39,906,40,Oleksy,Tomasz,39.0,boulder,MEN,2008
40,9046,41,Rubtsov ,Aleksey,38.0,boulder,MEN,2008
41,2394,42,Borowka,Andre,28.0,boulder,MEN,2008
42,3377,43,Mrázek,Tomás,28.0,boulder,MEN,2008
43,845,44,Rakhmetov,Salavat,28.0,boulder,MEN,2008
44,5694,45,Caleyron,Thomas,27.0,boulder,MEN,2008
45,7550,46,Ramsamy,Joackym,24.0,boulder,MEN,2008
46,2578,47,Rant,Blaz,24.0,boulder,MEN,2008
47,5300,48,Watson,Stewart,23.0,boulder,MEN,2008
48,6729,49,Kozlov,Victor,22.0,boulder,MEN,2008
49,5722,50,Watanabe,Kazuma,22.0,boulder,MEN,2008
50,6361,51,Heintz,Benoit,20.0,boulder,MEN,2008
51,5216,52,Hemund,Kevin,20.0,boulder,MEN,2008
52,6154,53,Jalmain,Sebastien,20.0,boulder,MEN,2008
53,2487,54,Macias Matutano,Bruno,20.0,boulder,MEN,2008
54,7282,55,Traversi,Carlo,20.0,boulder,MEN,2008
55,9285,56,Nikolaev,Alexandr,18.0,boulder,MEN,2008
56,3394,57,Son,Sangwon,18.0,boulder,MEN,2008
57,2791,58,Dugit,Fabien,16.0,boulder,MEN,2008
58,9005,59,Owen,Kyle,16.0,boulder,MEN,2008
59,2800,60,Savelyev,Konstantin,16.0,boulder,MEN,2008
60,8991,61,Hobson,Mark,14.0,boulder,MEN,2008
61,8731,62,Kalina,Alexander,14.0,boulder,MEN,2008
62,6141,63,Badia,Nicolas,11.0,boulder,MEN,2008
63,7492,64,Barrans,David,10.0,boulder,MEN,2008
64,3235,65,Escobar,Manuel,10.0,boulder,MEN,2008
65,6648,66,Hoarau,Didier,10.0,boulder,MEN,2008
66,6488,67,Kruder,Jernej,10.0,boulder,MEN,2008
67,3246,68,Mogaki,Keita,9.0,boulder,MEN,2008
68,8194,69,Nomine,Baptiste,9.0,boulder,MEN,2008
69,8190,70,Feehally,Edward,8.0,boulder,MEN,2008
70,5137,71,Kaurov,Ivan,8.0,boulder,MEN,2008
71,8427,72,Novitskiy,Yury,8.0,boulder,MEN,2008
72,2057,73,Borowka,Karsten,7.0,boulder,MEN,2008
73,6859,74,Chong,Jamie,7.0,boulder,MEN,2008
74,9286,75,Dyakonov ,Kirill,7.0,boulder,MEN,2008
75,6096,76,Ennemoser,Lukas,7.0,boulder,MEN,2008
76,8088,77,LE COUSTER,Yoann,6.0,boulder,MEN,2008
77,668,78,Lebreton,Olivier,6.0,boulder,MEN,2008
78,7198,79,Musselbrook,Tony,6.0,boulder,MEN,2008
79,7244,80,Nigmanov,Zufar,6.0,boulder,MEN,2008
80,3039,81,Schulte,Ferdinand,6.0,boulder,MEN,2008
81,7516,82,Picq,Davic,5.0,boulder,MEN,2008
82,8195,83,Ciccione,Jérémie,4.0,boulder,MEN,2008
83,819,84,Ghidini,Stefano,4.0,boulder,MEN,2008
84,6937,85,Jubes Angarita,Marco Antonio,4.0,boulder,MEN,2008
85,5205,86,Würth,Peter,4.0,boulder,MEN,2008
86,9006,87,Bosley,Matt,3.0,boulder,MEN,2008
87,6433,88,Hukkataival,Nalle,3.0,boulder,MEN,2008
88,8245,89,Rugens,Rolands,3.0,boulder,MEN,2008
89,5906,90,Klancnik,Rok,2.0,boulder,MEN,2008
90,5396,91,Shaferov,Sergei,2.0,boulder,MEN,2008
91,8197,92,Miegeville,Quentin,1.0,boulder,MEN,2008
92,3120,93,Moosburger,Emanuel,1.0,boulder,MEN,2008
0,5630,1,Stöhr,Anna,508.0,boulder,WOMEN,2008
1,6326,2,Noguchi,Akiyo,381.0,boulder,WOMEN,2008
2,2736,3,Abramchuk,Yulia,378.0,boulder,WOMEN,2008
3,5244,4,Saurwein,Katharina,336.0,boulder,WOMEN,2008
4,2755,5,Gros,Natalija,283.0,boulder,WOMEN,2008
5,3137,6,Vidmar,Katja,276.0,boulder,WOMEN,2008
6,5365,7,Lind,Angelica,246.0,boulder,WOMEN,2008
7,5259,8,Graftiaux,Chloé,185.0,boulder,WOMEN,2008
8,1055,9,Avezou,Cecile,169.0,boulder,WOMEN,2008
9,5636,10,Chevrier,Anne-Laure,168.0,boulder,WOMEN,2008
10,6075,11,Rajfova,Silvie,161.0,boulder,WOMEN,2008
11,1308,12,Bibik,Olga,160.0,boulder,WOMEN,2008
12,2803,13,Danion,Juliette,157.0,boulder,WOMEN,2008
13,6082,14,Ansade,Maud,137.0,boulder,WOMEN,2008
14,5641,15,Zijlstra,Vera,107.0,boulder,WOMEN,2008
15,6376,16,Caprez,Nina,104.0,boulder,WOMEN,2008
16,6325,17,Johnson,Alex,100.0,boulder,WOMEN,2008
17,5146,18,Gallyamova,Anna,91.0,boulder,WOMEN,2008
18,3268,19,Shalagina,Olga,89.0,boulder,WOMEN,2008
19,6513,20,Durif,Charlotte,80.0,boulder,WOMEN,2008
20,3315,21,Balakireva,Alexandra,79.0,boulder,WOMEN,2008
21,1350,22,Levet,Sandrine,77.0,boulder,WOMEN,2008
22,991,23,Eyer,Alexandra,71.0,boulder,WOMEN,2008
23,5317,24,Abgrall,Emilie,65.0,boulder,WOMEN,2008
24,1030,25,Bacher,Barbara,60.0,boulder,WOMEN,2008
25,6127,26,Seguy,Audrey,59.0,boulder,WOMEN,2008
26,6324,27,Chereshneva,Yana,55.0,boulder,WOMEN,2008
27,7290,28,Hensley,Tiffany,55.0,boulder,WOMEN,2008
28,1179,29,Lavarda,Jenny,49.0,boulder,WOMEN,2008
29,5149,30,Alekseeva,Kseniia,47.0,boulder,WOMEN,2008
30,7563,31,Ernst,Johanna,47.0,boulder,WOMEN,2008
31,7286,32,Puccio,Alex,47.0,boulder,WOMEN,2008
32,7553,33,Johannesen,Therese,44.0,boulder,WOMEN,2008
33,6077,34,Saurwein,Franziska,42.0,boulder,WOMEN,2008
34,2821,35,Bacher,Sabine,40.0,boulder,WOMEN,2008
35,9074,36,Le Neve,Melissa,38.0,boulder,WOMEN,2008
36,5478,37,Rands,Lisa,37.0,boulder,WOMEN,2008
37,6064,38,Wurm,Juliane,36.0,boulder,WOMEN,2008
38,1275,39,Son,Mélanie,35.0,boulder,WOMEN,2008
39,7397,40,Hoarau,Anne,34.0,boulder,WOMEN,2008
40,5335,41,Lipenska,Helena,34.0,boulder,WOMEN,2008
41,6514,42,Thévenet,Marine,34.0,boulder,WOMEN,2008
42,5255,43,Bezhko,Olga,29.0,boulder,WOMEN,2008
43,5841,44,Carpenter,Thirza,26.0,boulder,WOMEN,2008
44,3677,45,Asher,Elizabeth,24.0,boulder,WOMEN,2008
45,8759,46,Merrick,Diane,23.0,boulder,WOMEN,2008
46,8071,47,Agafonova,Maria,22.0,boulder,WOMEN,2008
47,1085,48,Delpierre,Marine,22.0,boulder,WOMEN,2008
48,5820,49,Weldon,Victoria,20.0,boulder,WOMEN,2008
49,8889,50,Jouett-Bosley,Charlotte,18.0,boulder,WOMEN,2008
50,5983,51,KIM,Jain,18.0,boulder,WOMEN,2008
51,6234,52,Aveline,Morgane,16.0,boulder,WOMEN,2008
52,6220,53,Sandoz,Mélanie,15.0,boulder,WOMEN,2008
53,7714,54,Gel'fer,Alisa,14.0,boulder,WOMEN,2008
54,7004,55,Sailer,Natalie,13.0,boulder,WOMEN,2008
55,8933,56,Ford-Zieleniewski,Erin,12.0,boulder,WOMEN,2008
56,1232,57,Hilly,Margaux,12.0,boulder,WOMEN,2008
57,6156,58,Longo,Roberta,11.0,boulder,WOMEN,2008
58,2806,59,Lagoffun,Sarah,10.0,boulder,WOMEN,2008
59,8890,60,McGinnis,Kate,10.0,boulder,WOMEN,2008
60,5155,61,Shemulinkina ,Tatiana,10.0,boulder,WOMEN,2008
61,3322,62,Payne,Angela,9.0,boulder,WOMEN,2008
62,9012,63,Osborne,Sheena,8.0,boulder,WOMEN,2008
63,6685,64,Pietras,Kasia,8.0,boulder,WOMEN,2008
64,9013,65,Reid,Holly,8.0,boulder,WOMEN,2008
65,7710,66,Thomas,Emeline,8.0,boulder,WOMEN,2008
66,8364,67,Troepolskaya,Yulia,8.0,boulder,WOMEN,2008
67,8930,68,de Bruijn,Bonnie,8.0,boulder,WOMEN,2008
68,7114,69,Morozkina,Olga,7.0,boulder,WOMEN,2008
69,1304,70,Titova,Natalia,6.0,boulder,WOMEN,2008
70,6365,71,Maire,Zoë,5.0,boulder,WOMEN,2008
71,9279,72,Savkina,Marta,5.0,boulder,WOMEN,2008
72,7120,73,Blanco,Lucelia,4.0,boulder,WOMEN,2008
73,8067,74,Chiappa,Elena,4.0,boulder,WOMEN,2008
74,5732,75,Combaz,Celine,3.0,boulder,WOMEN,2008
75,9015,76,Dorey,Alyrene,3.0,boulder,WOMEN,2008
76,4962,77,Li,Chunhua,3.0,boulder,WOMEN,2008
77,3323,78,Austin,Sarah,2.0,boulder,WOMEN,2008
78,8934,79,Briggs,Kerry,2.0,boulder,WOMEN,2008
79,6106,80,Deslandes,Lea,2.0,boulder,WOMEN,2008
80,6878,81,Gawrych,Audrey,2.0,boulder,WOMEN,2008
81,9014,82,Hessels,Nicola,2.0,boulder,WOMEN,2008
82,7167,83,Lam,Clarrie,2.0,boulder,WOMEN,2008
83,8972,84,Menlove,Portia,2.0,boulder,WOMEN,2008
84,6594,85,OJEDA SANCHEZ,Daila,2.0,boulder,WOMEN,2008
85,8413,86,Terenteva,Galina,2.0,boulder,WOMEN,2008
86,9277,87, Koroleva,Natalia,1.0,boulder,WOMEN,2008
87,9276,88,Agaponova,Anna,1.0,boulder,WOMEN,2008
88,9275,89,Andreeva,Alena,1.0,boulder,WOMEN,2008
89,6593,90,Kudrova,Nelly,1.0,boulder,WOMEN,2008
90,6687,91,Myrolyubova,Anastasiya,1.0,boulder,WOMEN,2008
91,8369,92,Ogden,Zoe,1.0,boulder,WOMEN,2008
0,6132,1,Vaitsekhovskii,Evgenii,411.0,speed,MEN,2008
1,5141,2,Sinitcyn,Sergei,280.0,speed,MEN,2008
2,7994,3,Zhong,QiXin,273.0,speed,MEN,2008
3,2586,4,Styenkovyy,Maksym,265.0,speed,MEN,2008
4,3235,5,Escobar,Manuel,248.0,speed,MEN,2008
5,6950,6,Osipov,Maksym,236.0,speed,MEN,2008
6,5275,7,De Las Salas,Leonel,205.0,speed,MEN,2008
7,8200,8,Swirk,Lukasz,203.0,speed,MEN,2008
8,5464,9,Peshekhonov,Alexander,188.0,speed,MEN,2008
9,5293,10,Kosterin,Alexander,174.0,speed,MEN,2008
10,8785,11,ZHANG,Ning,173.0,speed,MEN,2008
11,6944,12,Vorobyev,Valeriy,121.0,speed,MEN,2008
12,6781,13,Li,Guangpu,104.0,speed,MEN,2008
13,906,14,Oleksy,Tomasz,95.0,speed,MEN,2008
14,2606,15,Preti,Lucas,89.0,speed,MEN,2008
15,5651,16,Hroza,Libor,82.0,speed,MEN,2008
16,135,17,Komondi,Csaba,82.0,speed,MEN,2008
17,5758,18,Chen,Xiaojie,80.0,speed,MEN,2008
18,5291,19,Salimov,Oleksandr,80.0,speed,MEN,2008
19,6980,20,Komosinski,Jedrzej,77.0,speed,MEN,2008
20,5140,21,Nigmatulin,Alexandr,69.0,speed,MEN,2008
21,5274,22,Shulga,Olexiy,60.0,speed,MEN,2008
22,8586,23,Shilenberg,Andrey,55.0,speed,MEN,2008
23,7272,24,PAN,JinYu,53.0,speed,MEN,2008
24,8881,25,Shaulskiy,Alexandr,51.0,speed,MEN,2008
25,7961,26,Podchesov,Kostiantyn,47.0,speed,MEN,2008
26,6940,27,Devyaterikov,Artyom,43.0,speed,MEN,2008
27,5781,28,Sharafutdinov,Dmitrii,43.0,speed,MEN,2008
28,8274,29,Sirotti,Michel,42.0,speed,MEN,2008
29,7885,30,Nieves,Josmar,41.0,speed,MEN,2008
30,8010,31,Perov,Aleksey,40.0,speed,MEN,2008
31,3256,32,Shyshkovskyy,Ivan,34.0,speed,MEN,2008
32,8013,33,Molchanov,Alexey,31.0,speed,MEN,2008
33,8245,34,Rugens,Rolands,30.0,speed,MEN,2008
34,8560,35,Kokorin,Stanislav,28.0,speed,MEN,2008
35,6167,36,Boulbahaiem,Salah,27.0,speed,MEN,2008
36,3648,37,Carvajal,Nestor,24.0,speed,MEN,2008
37,5137,38,Kaurov,Ivan,24.0,speed,MEN,2008
38,7328,39,Devyaterikov,Nikita,23.0,speed,MEN,2008
39,7557,40,Leduc,David,22.0,speed,MEN,2008
40,2676,41,Schmidl,Matthias,22.0,speed,MEN,2008
41,6939,42,Portsev,Aleksei,20.0,speed,MEN,2008
42,5206,43,Baumann,Jonas,18.0,speed,MEN,2008
43,7901,44,Posmashnyy,Bogdan,18.0,speed,MEN,2008
44,8734,45,Titov,Vyacheslav,17.0,speed,MEN,2008
45,6111,46,De Boeck,Jérôme,16.0,speed,MEN,2008
46,5852,47,Skripov,Anatoly,16.0,speed,MEN,2008
47,7245,48,Abdrakhmanov,Sergey,14.0,speed,MEN,2008
48,8279,49,Lis,Jurgen,14.0,speed,MEN,2008
49,5228,50,Amann,Mark,13.0,speed,MEN,2008
50,9093,51,Donets,Sergey,12.0,speed,MEN,2008
51,8427,52,Novitskiy,Yury,12.0,speed,MEN,2008
52,7246,53,Ismagilov,Eduard,9.0,speed,MEN,2008
53,5138,54,Kozlov,Vasily,8.0,speed,MEN,2008
54,6319,55,Skachkov,Egor,7.0,speed,MEN,2008
55,9296,56,Novikov,Ivan,6.0,speed,MEN,2008
56,8255,57,Stadlober,Paul,5.0,speed,MEN,2008
57,9088,58,Diaz,Luis,4.0,speed,MEN,2008
58,8731,59,Kalina,Alexander,4.0,speed,MEN,2008
59,7244,60,Nigmanov,Zufar,3.0,speed,MEN,2008
60,9085,61,Abrossimov,Dmitriy,2.0,speed,MEN,2008
61,7821,62,Sirekanyan,Vaginak,1.0,speed,MEN,2008
62,3646,63,Svub,Ondrej,1.0,speed,MEN,2008
0,2550,1,Usobiaga Lakunza,Patxi,499.0,lead,MEN,2007
1,3521,2,Julian  Puigblanque,Ramón ,486.0,lead,MEN,2007
2,3377,3,Mrázek,Tomás,462.0,lead,MEN,2007
3,3115,4,Verhoeven,Jorg,458.0,lead,MEN,2007
4,251,5,Crespi,Flavio,448.0,lead,MEN,2007
5,2583,6,Lachat,Cédric,361.0,lead,MEN,2007
6,6487,7,Lama,David,326.0,lead,MEN,2007
7,838,8,Millet,Sylvain,288.0,lead,MEN,2007
8,2791,9,Dugit,Fabien,208.0,lead,MEN,2007
9,5800,10,Midtboe,Magnus,195.0,lead,MEN,2007
10,567,11,Fuselier,Michaël,187.0,lead,MEN,2007
11,7225,12,Amma,Sachi,181.0,lead,MEN,2007
12,3505,13,Winkler,Daniel,149.0,lead,MEN,2007
13,3554,14,Desgranges,Romain,146.0,lead,MEN,2007
14,7056,15,Romain,Manuel,128.0,lead,MEN,2007
15,542,16,Zardini,Luca,122.0,lead,MEN,2007
16,2602,17,Fischhuber,Kilian,112.0,lead,MEN,2007
17,6986,18,Lopez Mateos,Eric ,86.0,lead,MEN,2007
18,2523,19,Becan,Klemen,84.0,lead,MEN,2007
19,3287,20,Guerimand,Flavien,78.0,lead,MEN,2007
20,3394,21,Son,Sangwon,77.0,lead,MEN,2007
21,5722,22,Watanabe,Kazuma,66.0,lead,MEN,2007
22,973,23,Hirayama,Yuji,64.0,lead,MEN,2007
23,6498,24,Supper,Gautier,60.0,lead,MEN,2007
24,5137,25,Kaurov,Ivan,58.0,lead,MEN,2007
25,6550,26,Schubert,Jakob,55.0,lead,MEN,2007
26,6935,27,Chernikov,Mikhail,48.0,lead,MEN,2007
27,5830,28,Kim,Jaha,48.0,lead,MEN,2007
28,2560,29,Ten Sijthoff,Casper,47.0,lead,MEN,2007
29,5799,30,Kim,Jabee,46.0,lead,MEN,2007
30,2500,31,Van der Werf,Roman,46.0,lead,MEN,2007
31,5185,32,Marin Garcia,Eduard,43.0,lead,MEN,2007
32,6934,33,Kryukov,Valeriy,42.0,lead,MEN,2007
33,6564,34,Tauporn,Thomas,42.0,lead,MEN,2007
34,172,35,Caude,David,37.0,lead,MEN,2007
35,3206,36,Matsushima,Akito,34.0,lead,MEN,2007
36,6728,37,Szekely,Gabor,34.0,lead,MEN,2007
37,7226,38,Hori,Tsukuru,31.0,lead,MEN,2007
38,5644,39,Comina,Fabien,30.0,lead,MEN,2007
39,3246,40,Mogaki,Keita,28.0,lead,MEN,2007
40,5664,41,Pagnoux,Romain,28.0,lead,MEN,2007
41,6489,42,Stranik,Martin,28.0,lead,MEN,2007
42,2535,43,Jaggi,Martin,26.0,lead,MEN,2007
43,5781,44,Sharafutdinov,Dmitrii,24.0,lead,MEN,2007
44,112,45,Bindhammer,Christian,23.0,lead,MEN,2007
45,2826,46,Barbero Alfonso,Pablo ,22.0,lead,MEN,2007
46,6937,47,Jubes Angarita,Marco Antonio,22.0,lead,MEN,2007
47,7348,48,Baratzadeh,Gholamali,20.0,lead,MEN,2007
48,8739,49,Tanaka,Syuhei,20.0,lead,MEN,2007
49,629,50,Sova,Matej,19.0,lead,MEN,2007
50,5599,51,Jafari Mahmoudabadi,Mohammad,18.0,lead,MEN,2007
51,8731,52,Kalina,Alexander,18.0,lead,MEN,2007
52,8089,53,Bosio,Anatole,16.0,lead,MEN,2007
53,5403,54,Liu,Changzhong,16.0,lead,MEN,2007
54,3504,55,De Mattia,Nicola,14.0,lead,MEN,2007
55,5232,56,Gogol,Mikhail,14.0,lead,MEN,2007
56,7327,57,Jafari Mahmoudabadi,Sobhan,14.0,lead,MEN,2007
