id,rank,last_name,first_name,points,year,country,height,weight,age,career_len,event_count,avg_points,t-1,t-2,t-3,t-4,t-5,t-6,t-7,,
6935,11,Chernikov,Mikhail,266,2012,RUS,,,27,5,9,29.55555556,26.66666667,27,22.4,7.75,16,,,,
7056,12,Romain,Manuel,266,2012,FRA,,,24,6,8,33.25,51.6,48.4,39.33333333,19.16666667,25.6,12.5,,,
6564,13,Tauporn,Thomas,227,2012,GER,,,21,5,7,32.42857143,37.66666667,34.83333333,32.83333333,6.6,14,,,,
7663,14,Ballet,Thomas,207,2012,FRA,,,23,4,9,23,23,20.5,9,26,,,,,
8958,15,Skofic,Domen,195,2012,SLO,176,62,18,2,8,24.375,20.57142857,24,,,,,,,
3206,16,Matsushima,Akito,169,2012,JPN,,,30,5,6,28.16666667,23.4,27,36.5,34,,,,,
8137,17,Primozic,Urban,161,2012,SLO,,,20,1,9,17.88888889,18.25,,,,,,,,
2583,18,Lachat,Cédric,127,2012,SUI,,,28,11,2,63.5,51,32,26,40.4,60.16666667,48.25,62.22222222,,
10404,19,Vettorata,Francesco,90,2012,ITA,,,20,1,5,18,2.5,,,,,,,,
2523,20,Becan,Klemen,76,2012,SLO,,,30,11,3,25.33333333,26.57142857,27,31.33333333,53.2,16.8,17.22222222,8.25,,
5799,21,Kim,Jabee,74,2012,KOR,172,56,25,9,9,8.222222222,12.77777778,15.33333333,6,31,8.5,1,,,
6498,22,Supper,Gautier,66,2012,FRA,178,64,22,5,4,16.5,31.6,42.66666667,28.83333333,30,,,,,
6934,23,Kryukov,Valeriy,54,2012,UKR,,,26,6,2,27,40,22,21,27.2,14,5.5,,,
7665,24,Aglae,Kevin,46,2012,FRA,,,21,5,2,23,4,8,,,,,,,
9492,25,Timmermans,Loïc,39,2012,BEL,,,17,1,4,9.75,2.666666667,,,,,,,,
8608,27,Higuchi,Masahiro,38,2012,JPN,,,20,2,4,9.5,12,,,,,,,,
8430,26,Esteller Ocaña,Victor,38,2012,ESP,,,23,3,5,7.6,8.8,7.5,5.5,,,,,,
9415,28,Ma,ZiDa,37,2012,CHN,,,20,2,1,37,8,10,,,,,,,
7574,30,Ter-Minasyan,Arman,33,2012,RUS,,,20,4,3,11,0.333333333,,,,,,,,
6145,29,Lopez,Emmanuel,33,2012,FRA,,,24,6,4,8.25,5,1,14,,,,,,
8317,31,Bombardi,Marcello,32,2012,ITA,,,19,1,4,8,1,,,,,,,,
8312,32,Köb,Lukas,31,2012,AUT,,,20,0,6,5.166666667,,,,,,,,,
5185,33,Marin Garcia,Eduard,29,2012,ESP,,,27,10,3,9.666666667,18.42857143,14.25,43,45.2,6.666666667,6,15.77777778,,
9300,34,Reffo,Silvio,26,2012,ITA,,,22,1,4,6.5,5.8,,,,,,,,
8900,36,Suolang,Jiacuo,24,2012,CHN,,,21,4,1,24,7.333333333,18,10,,,,,,
10029,35,Shibata,Masaki,24,2012,JPN,,,24,2,5,4.8,14.75,6,,,,,,,
11479,37,Kasahara,Daisuke,23,2012,JPN,,,23,0,2,11.5,,,,,,,,,
10172,38,Fujii,Kokoro,22,2012,JPN,175,65,20,0,2,11,,,,,,,,,
6937,39,Jubes Angarita,Marco Antonio,22,2012,ESP,,,29,7,1,22,9,9,4.75,5.5,3,9,,,
11496,40,Weaver,Brad,22,2012,USA,,,24,0,1,22,,,,,,,,,
9683,41,Hanke,Christoph,21,2012,GER,,,18,0,5,4.2,,,,,,,,,
10279,42,Fakiryanov,Dmitrii,20,2012,RUS,,,18,1,1,20,37,,,,,,,,
10173,44,Korenaga,Keiichiro,20,2012,JPN,,,16,0,1,20,,,,,,,,,
9758,43,Joannes,Thomas,20,2012,FRA,,,18,0,2,10,,,,,,,,,
7230,45,Park,Jihwan,20,2012,KOR,,,23,6,2,10,6,17.5,4,22,,,,,
11242,46,Vorotnikov,Vasya,20,2012,USA,,,25,0,2,10,,,,,,,,,
8315,47,Rudigier,Max,18,2012,AUT,,,19,3,5,3.6,17.66666667,12,8,,,,,,
7265,48,Chang,Yeu-Shiang,16,2012,TPE,,,24,7,1,16,3.5,6.5,2.5,8,,,,,
3205,49,Shalagin,Mykhaylo,15,2012,UKR,,,30,10,2,7.5,17,3,11,,,,,,
9079,50,Busetta,Romain,14,2012,FRA,,,21,0,2,7,,,,,,,,,
9668,51,Ridge,Noah,14,2012,USA,,,18,1,1,14,16,,,,,,,,
6388,52,Becan,Jure,12,2012,SLO,,,23,5,3,4,16,3,5.166666667,1.75,10,,,,
3692,53,Chu,Ka-Wai,12,2012,HKG,,,29,10,1,12,3.5,9.75,10,6,2,5,,,
9426,54,Halenke,Sebastian,11,2012,GER,177,65,17,1,4,2.75,3,,,,,,,,
7492,55,Barrans,David,10,2012,GBR,,,31,0,1,10,,,,,,,,,
8211,57,Levin,Josh,10,2012,USA,,,18,1,1,10,4,,,,,,,,
6881,56,Huerta,Mauricio,10,2012,MEX,,,23,5,2,5,1,1,0.666666667,,,,,,
8300,59,Raztresen,Jure,9,2012,SLO,,,19,2,3,3,13.33333333,37,,,,,,,
5952,58,Ozawa,Shinta,9,2012,JPN,,,27,8,2,4.5,7.666666667,11.5,7,3,20,12,,,
8503,63,KIM,Hanwool,8,2012,KOR,170,61,17,0,1,8,,,,,,,,,
7572,65,Zazulin,Evgenii,8,2012,RUS,,,21,4,2,4,17,3.5,4,,,,,,
7824,62,Hakamada,Naoto,8,2012,JPN,,,20,1,3,2.666666667,4,,,,,,,,
7886,60,Camacho,Reinaldo,8,2012,VEN,,,20,0,3,2.666666667,,,,,,,,,
8572,61,Graham,Owen,8,2012,USA,,,19,1,1,8,3,,,,,,,,
5137,64,Kaurov,Ivan,8,2012,RUS,,,25,9,3,2.666666667,8.5,3.333333333,9,11.6,13.66666667,7,18,,
7310,67,Lee,Donggun,7,2012,KOR,,,22,0,1,7,,,,,,,,,
8039,66,Grandelius,Erik,7,2012,SWE,,,22,0,1,7,,,,,,,,,
10779,68,Tresco,BenIsaac,7,2012,USA,,,16,0,1,7,,,,,,,,,
5722,69,Watanabe,Kazuma,7,2012,JPN,,,27,6,1,7,16.4,12,21,11.5,22,9,,,
8509,70,Cho,Seungwoon,6,2012,KOR,181,66,17,0,1,6,,,,,,,,,
8449,71,Nilssen,John Henry,6,2012,NOR,,,24,0,2,3,,,,,,,,,
9197,73,Kim,Hongil,5,2012,KOR,175,62,18,0,1,5,,,,,,,,,
9201,72,De Alba Flores,Santiago,5,2012,MEX,,,20,1,1,5,3.666666667,,,,,,,,
8869,74,Schellingerhout,Elko,5,2012,NED,,,21,2,5,1,2.2,1.333333333,,,,,,,
11517,76,Kim,Myeongsu,4,2012,KOR,170,60,34,0,1,4,,,,,,,,,
5876,75,Doyle,Mike,4,2012,CAN,,,35,1,1,4,5,,,,,,,,
9101,79,Numajiri,Takuma,3,2012,JPN,,,19,0,1,3,,,,,,,,,
9974,80,Röck,Bernhard,3,2012,AUT,,,16,0,2,1.5,,,,,,,,,
7832,81,Sethna,Eric,3,2012,CAN,,,20,0,1,3,,,,,,,,,
8784,78,Epih,Sergej,3,2012,SLO,,,19,2,2,1.5,11.5,2,,,,,,,
5936,77,Abu Hassan,Khairul Hafiz,3,2012,MAS,,,26,7,1,3,4,6,,,,,,,
5442,82,Jung,Markus,2,2012,GER,,,25,6,4,0.5,7.5,2,,,,,,,
11497,83,Palmer,Andrew,2,2012,USA,,,25,0,1,2,,,,,,,,,
10028,87,Ogata,Kazutoshi,1,2012,JPN,,,29,2,1,1,7,,,,,,,,
10144,85,Labarge,Dominic,1,2012,USA,,,17,0,1,1,,,,,,,,,
11518,86,OH,Sewoong,1,2012,KOR,168,56,44,0,1,1,,,,,,,,,
6550,1,Schubert,Jakob,845,2011,AUT,175,64,21,4,10,84.5,62,47.66666667,41.83333333,55,,,,,
3521,2,Julian  Puigblanque,Ramón ,661,2011,ESP,158,48,30,10,10,66.1,72.5,43,53.5,60.75,52.8,60.55555556,26.66666667,,
7225,3,Amma,Sachi,625,2011,JPN,173,52,22,6,9,69.44444444,43.5,54.5,44.33333333,36.2,30.5,37,,,
7056,4,Romain,Manuel,516,2011,FRA,,,23,5,10,51.6,48.4,39.33333333,19.16666667,25.6,12.5,,,,
3554,5,Desgranges,Romain,430,2011,FRA,174,57,29,8,10,43,27.66666667,36.5,27.66666667,24.33333333,11,19.44444444,23.5,,
5089,6,McColl,Sean,343,2011,CAN,169,60,24,8,6,57.16666667,14,48.66666667,47.25,21,20,,,,
6564,7,Tauporn,Thomas,339,2011,GER,,,20,4,9,37.66666667,34.83333333,32.83333333,6.6,14,,,,,
7229,8,Min,Hyunbin,320,2011,KOR,,,22,6,8,40,25,9.333333333,10.25,9,,,,,
6498,9,Supper,Gautier,316,2011,FRA,178,64,21,4,10,31.6,42.66666667,28.83333333,30,,,,,,
6987,10,Lechner,Mario,281,2011,AUT,,,20,3,10,28.1,13.75,15.33333333,14.33333333,,,,,,
3115,11,Verhoeven,Jorg,188,2011,NED,181,68,26,8,4,47,39.4,33.33333333,63.33333333,57.25,58.22222222,62.44444444,31,,
2523,12,Becan,Klemen,186,2011,SLO,,,29,10,7,26.57142857,27,31.33333333,53.2,16.8,17.22222222,8.25,23.625,,
5800,13,Midtboe,Magnus,170,2011,NOR,173,66,23,6,5,34,26,33.6,31.16666667,32.5,19.71428571,31,,,
6935,14,Chernikov,Mikhail,160,2011,RUS,,,26,4,6,26.66666667,27,22.4,7.75,16,,,,,
8958,15,Skofic,Domen,144,2011,SLO,176,62,17,1,7,20.57142857,24,,,,,,,,
5185,16,Marin Garcia,Eduard,129,2011,ESP,,,26,9,7,18.42857143,14.25,43,45.2,6.666666667,6,15.77777778,40,,
3206,17,Matsushima,Akito,117,2011,JPN,,,29,4,5,23.4,27,36.5,34,,,,,,
5799,18,Kim,Jabee,115,2011,KOR,172,56,24,8,9,12.77777778,15.33333333,6,31,8.5,1,,,,
3394,19,Son,Sangwon,98,2011,KOR,171,57,29,11,3,32.66666667,30.6,19.66666667,25.5,38.5,5,31,31,,
7663,20,Ballet,Thomas,92,2011,FRA,,,22,3,4,23,20.5,9,26,,,,,,
5722,21,Watanabe,Kazuma,82,2011,JPN,,,26,5,5,16.4,12,21,11.5,22,9,,,,
8300,23,Raztresen,Jure,80,2011,SLO,,,18,1,6,13.33333333,37,,,,,,,,
6934,22,Kryukov,Valeriy,80,2011,UKR,,,25,5,2,40,22,21,27.2,14,5.5,,,,
8323,24,Ghisolfi,Stefano,78,2011,ITA,170,57,18,1,4,19.5,14,,,,,,,,
8137,25,Primozic,Urban,73,2011,SLO,,,19,0,4,18.25,,,,,,,,,
10029,26,Shibata,Masaki,59,2011,JPN,,,23,1,4,14.75,6,,,,,,,,
7469,27,Sim,Seolbin,56,2011,KOR,165,56,21,1,7,8,4.666666667,,,,,,,,
8315,28,Rudigier,Max,53,2011,AUT,,,18,2,3,17.66666667,12,8,,,,,,,
2583,29,Lachat,Cédric,51,2011,SUI,,,27,10,1,51,32,26,40.4,60.16666667,48.25,62.22222222,55.5,,
5556,30,Ito,Hidekazu,49,2011,JPN,,,35,9,4,12.25,6,8,4.333333333,11.4,1.6,10,,,
9669,31,Hong,Matty,47,2011,USA,,,20,0,1,47,,,,,,,,,
8784,32,Epih,Sergej,46,2011,SLO,,,18,1,4,11.5,2,,,,,,,,
8430,33,Esteller Ocaña,Victor,44,2011,ESP,,,22,2,5,8.8,7.5,5.5,,,,,,,
9100,34,Nitta,Tatsumi,40,2011,JPN,,,19,2,2,20,10.5,13.5,,,,,,,
9058,35,Megos,Alexander,38,2011,GER,,,18,2,2,19,21,7,,,,,,,
10279,36,Fakiryanov,Dmitrii,37,2011,RUS,,,17,0,1,37,,,,,,,,,
7572,39,Zazulin,Evgenii,34,2011,RUS,,,20,3,2,17,3.5,4,,,,,,,
3205,38,Shalagin,Mykhaylo,34,2011,UKR,,,29,9,2,17,3,11,,,,,,,
5664,37,Pagnoux,Romain,34,2011,FRA,,,25,9,2,17,0.5,14,3.5,8,30.5,3,,,
7282,40,Traversi,Carlo,31,2011,USA,,,23,0,1,31,,,,,,,,,
5442,41,Jung,Markus,30,2011,GER,,,24,5,4,7.5,2,,,,,,,,
9300,42,Reffo,Silvio,29,2011,ITA,,,21,0,5,5.8,,,,,,,,,
3287,44,Guerimand,Flavien,28,2011,FRA,,,26,8,1,28,11,21.66666667,19.5,2.5,1.75,1.5,4,,
5410,43,Cai,LuYuan,28,2011,CHN,,,25,7,1,28,4,8.5,1,,,,,,
5935,47,Wang,Qinghua,26,2011,CHN,,,30,5,3,8.666666667,18,12,4.5,1,,,,,
7942,45,Amri,Amri,26,2011,INA,,,30,5,2,13,11,,,,,,,,
10567,46,Firas,Sushi,26,2011,JOR,173,58,24,0,1,26,,,,,,,,,
9415,49,Ma,ZiDa,24,2011,CHN,,,19,1,3,8,10,,,,,,,,
10917,48,Falah Saleh ,Bassam,24,2011,IRQ,,,25,0,1,24,,,,,,,,,
5972,50,Shafiee,Zul Fadzli,24,2011,MAS,,,23,5,1,24,7,,,,,,,,
5952,51,Ozawa,Shinta,23,2011,JPN,,,26,7,3,7.666666667,11.5,7,3,20,12,,,,
8900,54,Suolang,Jiacuo,22,2011,CHN,,,20,3,3,7.333333333,18,10,,,,,,,
9201,53,De Alba Flores,Santiago,22,2011,MEX,,,19,0,6,3.666666667,,,,,,,,,
10916,52,Antoun Emile,Georges,22,2011,LIB,,,21,0,1,22,,,,,,,,,
10914,55,Georges Diab,Elias,20,2011,LIB,,,25,0,1,20,,,,,,,,,
7934,56,Hoberg,Ben,20,2011,USA,,,20,0,1,20,,,,,,,,,
8372,58,Ondra,Adam,18,2011,CZE,185,67,18,2,1,18,56.66666667,75.16666667,,,,,,,
6937,57,Jubes Angarita,Marco Antonio,18,2011,ESP,,,28,6,2,9,9,4.75,5.5,3,9,,,,
8736,59,Ischia,Martino,17,2011,ITA,,,18,0,4,4.25,,,,,,,,,
6388,60,Becan,Jure,16,2011,SLO,,,22,4,1,16,3,5.166666667,1.75,10,,,,,
9668,61,Ridge,Noah,16,2011,USA,,,17,0,1,16,,,,,,,,,
10876,62,Yogaswara,Indra,15,2011,INA,,,24,0,2,7.5,,,,,,,,,
8536,64,Qu,HaiBin,14,2011,CHN,,,19,3,2,7,9,3,,,,,,,
10080,63,JonasMcRae,Elan,14,2011,CAN,,,16,0,1,14,,,,,,,,,
9352,66,Dory,Ian,12,2011,USA,,,21,0,1,12,,,,,,,,,
9203,65,Akbar,Huda Wardana,12,2011,INA,,,22,0,2,6,,,,,,,,,
7819,67,Shchervianin,Aleksei,12,2011,RUS,,,23,0,1,12,,,,,,,,,
7965,68,Mardashov,Anton,11,2011,UKR,,,20,2,4,2.75,9,,,,,,,,
8869,69,Schellingerhout,Elko,11,2011,NED,,,20,1,5,2.2,1.333333333,,,,,,,,
7387,70,Krakenberger,Franz,10,2011,SUI,,,18,1,4,2.5,1.666666667,,,,,,,,
9425,71,Firnenburg,David,9,2011,GER,,,16,0,3,3,,,,,,,,,
10020,72,Ravanal,Tomas,9,2011,CHI,,,27,0,2,4.5,,,,,,,,,
9492,76,Timmermans,Loïc,8,2011,BEL,,,16,0,3,2.666666667,,,,,,,,,
8211,74,Levin,Josh,8,2011,USA,,,17,0,2,4,,,,,,,,,
8828,75,Qu,Changfeng,8,2011,CHN,,,19,0,2,4,,,,,,,,,
7053,73,Landry,Fabrice,8,2011,FRA,,,21,1,2,4,15,,,,,,,,
5813,79,Moreno De Los Huerto,Daniel,7,2011,ESP,,,24,6,5,1.4,3.5,1,,,,,,,
7265,77,Chang,Yeu-Shiang,7,2011,TPE,,,23,6,2,3.5,6.5,2.5,8,,,,,,
7228,78,Konishi,Daisuke,7,2011,JPN,,,24,4,2,3.5,0.5,4.5,,,,,,,
7289,80,Sewell,Ryan,7,2011,USA,,,21,0,1,7,,,,,,,,,
9533,81,Tribout,Adrien,7,2011,FRA,,,16,0,2,3.5,,,,,,,,,
9426,83,Halenke,Sebastian,6,2011,GER,177,65,16,0,2,3,,,,,,,,,
7230,85,Park,Jihwan,6,2011,KOR,,,22,5,1,6,17.5,4,22,,,,,,
9531,82,DE FLAUGERGUES,Geoffray,6,2011,FRA,,,16,0,2,3,,,,,,,,,
9092,84,Kochetkov ,Mikhail,6,2011,RUS,,,28,3,1,6,2,,,,,,,,
7926,86,Spannuth,Ben,6,2011,USA,,,23,0,1,6,,,,,,,,,
7674,87,Zupan,Izidor,6,2011,SLO,,,19,3,3,2,1,,,,,,,,
10404,92,Vettorata,Francesco,5,2011,ITA,,,19,0,2,2.5,,,,,,,,,
7251,90,HO,Sin-fai,5,2011,HKG,,,23,0,1,5,,,,,,,,,
5876,88,Doyle,Mike,5,2011,CAN,,,34,0,1,5,,,,,,,,,
6839,89,Dzyubyak,Yuriy,5,2011,UKR,,,21,4,2,2.5,22,1.666666667,4,,,,,,
232,91,Ovchinnikov,Evgeny,5,2011,RUS,172,59,40,20,1,5,24,26.33333333,41.5,43.5,34,38.75,32.5,,
7824,93,Hakamada,Naoto,4,2011,JPN,,,19,0,1,4,,,,,,,,,
9194,96,Yau,Ka-chun,4,2011,HKG,,,19,0,1,4,,,,,,,,,
10498,94,PUccio,Shane,4,2011,USA,,,17,0,1,4,,,,,,,,,
629,95,Sova,Matej,4,2011,SLO,,,32,14,3,1.333333333,3,5.75,6.6,4.75,8.857142857,10.66666667,13,,
8317,98,Bombardi,Marcello,3,2011,ITA,,,18,0,3,1,,,,,,,,,
9755,97,Blein,Charli,3,2011,FRA,,,19,0,2,1.5,,,,,,,,,
8572,99,Graham,Owen,3,2011,USA,,,18,0,1,3,,,,,,,,,
7701,100,Rull Flores,Gerard,3,2011,ESP,,,23,0,1,3,,,,,,,,,
8772,101,Tzeng ,Jiun-Jie,3,2011,TPE,,,30,0,2,1.5,,,,,,,,,
9361,104,Johnson,Alex,2,2011,USA,,,19,0,2,1,,,,,,,,,
5699,102,Brouard,Paul,2,2011,RSA,,,33,0,1,2,,,,,,,,,
8129,103,Hung,Jau Shiuan,2,2011,TPE,,,37,0,2,1,,,,,,,,,
5830,105,Kim,Jaha,2,2011,KOR,,,27,7,2,1,12.4,5.333333333,5.4,16,8,2,15.5,,
7438,106,Vekla,Pavlo,2,2011,UKR,,,21,0,3,0.666666667,,,,,,,,,
9375,107,Hamer,Edward,1,2011,GBR,,,19,0,1,1,,,,,,,,,
9349,108,Macartney,Kevin,1,2011,USA,,,20,0,1,1,,,,,,,,,
3521,1,Julian  Puigblanque,Ramón ,435,2010,ESP,158,48,29,9,6,72.5,43,53.5,60.75,52.8,60.55555556,26.66666667,59,,
6550,2,Schubert,Jakob,372,2010,AUT,175,64,20,3,6,62,47.66666667,41.83333333,55,,,,,,
8372,3,Ondra,Adam,340,2010,CZE,185,67,17,1,6,56.66666667,75.16666667,,,,,,,,
2550,4,Usobiaga Lakunza,Patxi,311,2010,ESP,,,30,8,6,51.83333333,65.16666667,47.66666667,62.375,61.9,41.11111111,35.22222222,49.375,,
7225,5,Amma,Sachi,261,2010,JPN,173,52,21,5,6,43.5,54.5,44.33333333,36.2,30.5,37,,,,
6498,6,Supper,Gautier,256,2010,FRA,178,64,20,3,6,42.66666667,28.83333333,30,,,,,,,
7056,7,Romain,Manuel,242,2010,FRA,,,22,4,5,48.4,39.33333333,19.16666667,25.6,12.5,,,,,
6487,8,Lama,David,232,2010,AUT,,,20,4,6,38.66666667,34.5,77.5,46.57142857,68.5,,,,,
6564,9,Tauporn,Thomas,209,2010,GER,,,19,3,6,34.83333333,32.83333333,6.6,14,,,,,,
3115,10,Verhoeven,Jorg,197,2010,NED,181,68,25,7,5,39.4,33.33333333,63.33333333,57.25,58.22222222,62.44444444,31,19,,
3554,11,Desgranges,Romain,166,2010,FRA,174,57,28,7,6,27.66666667,36.5,27.66666667,24.33333333,11,19.44444444,23.5,7.75,,
3394,12,Son,Sangwon,153,2010,KOR,171,57,28,10,5,30.6,19.66666667,25.5,38.5,5,31,31,4,,
6935,13,Chernikov,Mikhail,135,2010,RUS,,,25,3,5,27,22.4,7.75,16,,,,,,
7229,14,Min,Hyunbin,125,2010,KOR,,,21,5,5,25,9.333333333,10.25,9,,,,,,
3206,15,Matsushima,Akito,108,2010,JPN,,,28,3,4,27,36.5,34,,,,,,,
2523,16,Becan,Klemen,81,2010,SLO,,,28,9,3,27,31.33333333,53.2,16.8,17.22222222,8.25,23.625,8.714285714,,
5830,17,Kim,Jaha,62,2010,KOR,,,26,6,5,12.4,5.333333333,5.4,16,8,2,15.5,,,
5722,18,Watanabe,Kazuma,60,2010,JPN,,,25,4,5,12,21,11.5,22,9,,,,,
6987,19,Lechner,Mario,55,2010,AUT,,,19,2,4,13.75,15.33333333,14.33333333,,,,,,,
6839,20,Dzyubyak,Yuriy,44,2010,UKR,,,20,3,2,22,1.666666667,4,,,,,,,
8323,21,Ghisolfi,Stefano,42,2010,ITA,170,57,17,0,3,14,,,,,,,,,
9100,22,Nitta,Tatsumi,42,2010,JPN,,,18,1,4,10.5,13.5,,,,,,,,
7663,23,Ballet,Thomas,41,2010,FRA,,,21,2,2,20.5,9,26,,,,,,,
8300,24,Raztresen,Jure,37,2010,SLO,,,17,0,1,37,,,,,,,,,
8315,25,Rudigier,Max,36,2010,AUT,,,17,1,3,12,8,,,,,,,,
7230,26,Park,Jihwan,35,2010,KOR,,,21,4,2,17.5,4,22,,,,,,,
2583,27,Lachat,Cédric,32,2010,SUI,,,26,9,1,32,26,40.4,60.16666667,48.25,62.22222222,55.5,45.5,,
8587,28,Tsunoda,Hiroki,31,2010,JPN,,,21,3,3,10.33333333,3.5,14,,,,,,,
8430,29,Esteller Ocaña,Victor,30,2010,ESP,,,21,1,4,7.5,5.5,,,,,,,,
7053,30,Landry,Fabrice,30,2010,FRA,,,20,0,2,15,,,,,,,,,
5800,31,Midtboe,Magnus,26,2010,NOR,173,66,22,5,1,26,33.6,31.16666667,32.5,19.71428571,31,,,,
8958,34,Skofic,Domen,24,2010,SLO,176,62,16,0,1,24,,,,,,,,,
8731,33,Kalina,Alexander,24,2010,RUS,,,24,3,2,12,18,21,18,,,,,,
2791,32,Dugit,Fabien,24,2010,FRA,,,26,10,1,24,12,23,26,24.71428571,23.25,8.666666667,25.5,,
5952,35,Ozawa,Shinta,23,2010,JPN,,,25,6,2,11.5,7,3,20,12,,,,,
6934,36,Kryukov,Valeriy,22,2010,UKR,,,24,4,1,22,21,27.2,14,5.5,,,,,
9058,37,Megos,Alexander,21,2010,GER,,,17,1,1,21,7,,,,,,,,
5935,39,Wang,Qinghua,18,2010,CHN,,,29,4,1,18,12,4.5,1,,,,,,
8900,38,Suolang,Jiacuo,18,2010,CHN,,,19,2,1,18,10,,,,,,,,
5137,40,Kaurov,Ivan,17,2010,RUS,,,23,7,2,8.5,3.333333333,9,11.6,13.66666667,7,18,14,,
7348,41,Baratzadeh,Gholamali,16,2010,IRI,183,70,25,3,1,16,20,,,,,,,,
5403,42,Liu,Changzhong,15,2010,CHN,,,32,7,1,15,8,22,40,3,12,,,,
5089,44,McColl,Sean,14,2010,CAN,169,60,23,7,1,14,48.66666667,47.25,21,20,,,,,
6623,43,Hojer,Jan,14,2010,GER,188,77,18,2,3,4.666666667,9.2,15.33333333,,,,,,,
7469,45,Sim,Seolbin,14,2010,KOR,165,56,20,0,3,4.666666667,,,,,,,,,
8608,47,Higuchi,Masahiro,12,2010,JPN,,,18,0,1,12,,,,,,,,,
4991,48,Rekabi,Davoud,12,2010,IRI,,,24,0,1,12,,,,,,,,,
10029,49,Shibata,Masaki,12,2010,JPN,,,22,0,2,6,,,,,,,,,
567,46,Fuselier,Michaël,12,2010,FRA,,,29,9,1,12,16,31.16666667,26.625,30.71428571,27.66666667,35.42857143,8.666666667,,
9415,51,Ma,ZiDa,10,2010,CHN,,,18,0,1,10,,,,,,,,,
3379,50,Högström,Magnus,10,2010,SWE,,,25,5,1,10,3.5,7.25,3,5,1.666666667,,,,
6397,52,Ye,Xiangyang,10,2010,CHN,,,25,5,1,10,6,4,8.5,14,,,,,
8536,55,Qu,HaiBin,9,2010,CHN,,,18,2,1,9,3,,,,,,,,
6388,53,Becan,Jure,9,2010,SLO,,,21,3,3,3,5.166666667,1.75,10,,,,,,
7227,54,Nakahara,Sakae,9,2010,JPN,,,21,3,1,9,12,,,,,,,,
7168,56,Zhendinskiy,Denis,9,2010,KAZ,,,26,0,1,9,,,,,,,,,
8130,57,Peng,Kuei Chi,8,2010,TPE,,,30,3,1,8,2,,,,,,,,
10028,60,Ogata,Kazutoshi,7,2010,JPN,,,27,0,1,7,,,,,,,,,
5813,59,Moreno De Los Huerto,Daniel,7,2010,ESP,,,23,5,2,3.5,1,,,,,,,,
8904,58,Chang,Chia Chu,7,2010,TPE,,,24,0,1,7,,,,,,,,,
8776,61,Lee,Changhyon,6,2010,KOR,,,38,0,1,6,,,,,,,,,
629,63,Sova,Matej,6,2010,SLO,,,31,13,2,3,5.75,6.6,4.75,8.857142857,10.66666667,13,11.88888889,,
8279,62,Lis,Jurgen,6,2010,BEL,,,20,0,1,6,,,,,,,,,
7387,64,Krakenberger,Franz,5,2010,SUI,,,17,0,3,1.666666667,,,,,,,,,
9868,65,Ngo,Truong,5,2010,NED,,,26,0,3,1.666666667,,,,,,,,,
8869,68,Schellingerhout,Elko,4,2010,NED,,,19,0,3,1.333333333,,,,,,,,,
7665,66,Aglae,Kevin,4,2010,FRA,,,19,3,1,4,8,,,,,,,,
9647,67,Lee,Jeongsu,4,2010,KOR,170,60,19,0,1,4,,,,,,,,,
9265,69,Seo,Sungbo,3,2010,KOR,173,62,16,0,1,3,,,,,,,,,
9103,71,Murai,Ryuichi,2,2010,JPN,,,16,0,1,2,,,,,,,,,
8784,70,Epih,Sergej,2,2010,SLO,,,17,0,1,2,,,,,,,,,
7228,72,Konishi,Daisuke,1,2010,JPN,,,23,3,2,0.5,4.5,,,,,,,,
8372,1,Ondra,Adam,451,2009,CZE,185,67,16,0,6,75.16666667,,,,,,,,,
2550,2,Usobiaga Lakunza,Patxi,391,2009,ESP,,,29,7,6,65.16666667,47.66666667,62.375,61.9,41.11111111,35.22222222,49.375,2,,
7225,3,Amma,Sachi,327,2009,JPN,173,52,20,4,6,54.5,44.33333333,36.2,30.5,37,,,,,
6550,4,Schubert,Jakob,286,2009,AUT,175,64,19,2,6,47.66666667,41.83333333,55,,,,,,,
3521,5,Julian  Puigblanque,Ramón ,258,2009,ESP,158,48,28,8,6,43,53.5,60.75,52.8,60.55555556,26.66666667,59,39.2,,
7056,6,Romain,Manuel,236,2009,FRA,,,21,3,6,39.33333333,19.16666667,25.6,12.5,,,,,,
6487,7,Lama,David,207,2009,AUT,,,19,3,6,34.5,77.5,46.57142857,68.5,,,,,,
6564,8,Tauporn,Thomas,197,2009,GER,,,18,2,6,32.83333333,6.6,14,,,,,,,
2523,9,Becan,Klemen,188,2009,SLO,,,27,8,6,31.33333333,53.2,16.8,17.22222222,8.25,23.625,8.714285714,3.5,,
6498,10,Supper,Gautier,173,2009,FRA,178,64,19,2,6,28.83333333,30,,,,,,,,
5800,11,Midtboe,Magnus,168,2009,NOR,173,66,21,4,5,33.6,31.16666667,32.5,19.71428571,31,,,,,
5089,13,McColl,Sean,146,2009,CAN,169,60,22,6,3,48.66666667,47.25,21,20,,,,,,
3554,12,Desgranges,Romain,146,2009,FRA,174,57,27,6,4,36.5,27.66666667,24.33333333,11,19.44444444,23.5,7.75,,,
3394,14,Son,Sangwon,118,2009,KOR,171,57,27,9,6,19.66666667,25.5,38.5,5,31,31,4,13,,
6935,15,Chernikov,Mikhail,112,2009,RUS,,,24,2,5,22.4,7.75,16,,,,,,,
